run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
29,29,2030,265535.04375,0.0,7299.5625,7299.548379629629,7299.553240740741
29,29,2031,0.0,376775.28125,7299.566435185185,7299.544675925926,7299.54375
29,29,2032,493359.775,269173.3375,7319.551157407407,7319.569907407407,7319.544907407408
29,29,2033,385524.23125,550356.225,7299.544675925926,7299.572453703704,7299.528935185185
29,29,2034,436012.7375,0.0,7299.531944444444,7299.576620370371,7299.547685185185
29,29,2035,282480.25,358788.2125,7299.565277777778,7299.544675925926,7299.55625
29,29,2036,317886.5125,244731.30625,7319.575694444445,7319.549537037037,7319.571064814814
30,30,2017,882087.49375,250210.90625,7279.536111111111,7279.541666666666,7279.512731481482
30,30,2018,491485.025,620357.3625,7299.566435185185,7299.558796296296,7299.569907407407
30,30,2019,306708.125,498951.53125,7299.555555555556,7299.584027777778,7299.55462962963
30,30,2020,316942.125,568819.58125,7319.576388888889,7319.551851851852,7319.542361111111
30,30,2021,435320.9625,346504.21875,7299.577314814815,7299.5569444444445,7299.565740740741
30,30,2022,0.0,34020.0,7299.540046296296,7299.563888888889,7299.55162037037
30,30,2023,267845.525,331009.4125,7299.553472222222,7299.549305555555,7299.55462962963
30,30,2024,627604.50625,251282.34375,7319.555324074074,7319.548148148148,7319.5625
30,30,2025,0.0,0.0,7299.553935185185,7299.565972222222,7299.555787037037
30,30,2026,0.0,347064.56875,7299.540509259259,7299.585185185185,7299.548148148148
30,30,2027,249417.5,0.0,7299.55162037037,7299.547685185185,7299.556481481482
30,30,2028,536703.775,555320.31875,7319.542824074074,7319.567361111111,7319.533101851852
30,30,2029,147420.0,286106.5125,7299.548148148148,7299.554861111111,7299.538657407407
30,30,2030,328416.2625,267615.26875,7299.550694444444,7299.538657407407,7299.55162037037
30,30,2031,533587.41875,593206.88125,7299.541435185185,7299.55,7299.55787037037
30,30,2032,350179.21875,251206.6125,7319.553703703704,7319.570138888889,7319.537962962962
30,30,2033,285948.575,386945.14375,7299.547916666666,7299.565277777778,7299.551388888889
30,30,2034,0.0,244111.89375,7299.550231481481,7299.552546296296,7299.553935185185
30,30,2035,260032.0375,349981.3375,7299.557175925926,7299.560648148148,7299.500694444444
30,30,2036,232242.95625,240309.45,7319.571759259259,7319.529398148148,7319.569212962962
31,31,2017,260189.8,0.0,7279.558564814814,7279.544907407408,7279.548379629629
31,31,2018,0.0,277885.625,7299.580092592592,7299.581712962963,7299.571759259259
31,31,2019,230861.2,0.0,7299.571759259259,7299.579629629629,7299.570601851852
31,31,2020,226281.8875,278302.51875,7319.5569444444445,7319.561111111111,7319.568518518518
31,31,2021,245137.4375,771165.8875,7299.553935185185,7299.570601851851,7299.584490740741
31,31,2022,798931.5625,268019.125,7299.565509259259,7299.55,7299.554861111111
31,31,2023,211624.2375,218963.08125,7299.555324074074,7299.540509259259,7299.575462962963
31,31,2024,41580.0,0.0,7319.557175925926,7319.573148148148,7319.5370370370365
31,31,2025,271743.9125,658626.23125,7299.5467592592595,7299.548379629629,7299.580092592592
31,31,2026,505962.70625,219474.3875,7299.565046296296,7299.565277777778,7299.606944444445
31,31,2027,41580.0,334144.05625,7299.5675925925925,7299.569444444444,7299.5574074074075
31,31,2028,674857.0,288802.86875,7319.54375,7319.549074074074,7319.565277777778
31,31,2029,409534.23125,579369.5625,7299.55462962963,7299.535185185185,7299.542361111111
31,31,2030,259017.43125,0.0,7299.543055555555,7299.555555555556,7299.574768518519
31,31,2031,0.0,0.0,7299.569675925925,7299.555324074074,7299.561342592592
31,31,2032,0.0,504856.5125,7319.553472222222,7319.552083333333,7319.548611111111
31,31,2033,601613.1125,219894.65,7299.549768518518,7299.561111111111,7299.561574074074
31,31,2034,0.0,0.0,7299.535416666667,7299.565740740741,7299.564814814815
31,31,2035,0.0,268459.64375,7299.556481481482,7299.5370370370365,7299.544907407408
31,31,2036,254330.66875,0.0,7319.539351851851,7319.568518518518,7319.530324074074
32,32,2017,218594.8375,0.0,7279.514814814815,7279.534027777778,7279.527314814814
32,32,2018,507447.0125,532198.75,7299.585648148148,7299.545833333334,7299.566435185185
32,32,2019,147420.0,270939.30625,7299.572453703704,7299.5988425925925,7299.5682870370365
32,32,2020,316026.175,212034.375,7319.5780092592595,7319.560648148148,7319.549537037037
32,32,2021,0.0,287246.85625,7299.595138888889,7299.563425925926,7299.586574074074
32,32,2022,348242.275,270148.65625,7299.562268518518,7299.561342592592,7299.57199074074
32,32,2023,722723.21875,569164.74375,7299.525462962963,7299.559027777777,7299.543981481482
32,32,2024,350811.625,409473.33125,7319.562268518518,7319.540277777777,7319.547916666666
32,32,2025,334024.05,248073.45625,7299.5678240740735,7299.563425925926,7299.534027777778
32,32,2026,596780.88125,234537.775,7299.564583333333,7299.559722222222,7299.5678240740735
32,32,2027,213290.0625,286550.75,7299.560648148148,7299.541898148148,7299.54375
32,32,2028,0.0,0.0,7319.558333333333,7319.523611111111,7319.541898148148
32,32,2029,332182.525,284665.475,7299.5576388888885,7299.55,7299.535185185185
32,32,2030,220892.19375,533650.9875,7299.524768518519,7299.553935185185,7299.539814814814
32,32,2031,308395.5625,0.0,7299.577083333334,7299.559722222222,7299.554166666667
32,32,2032,0.0,274125.18125,7319.561111111111,7319.544212962963,7319.563194444444
32,32,2033,275618.71875,466492.96875,7299.540972222222,7299.530787037037,7299.544444444445
32,32,2034,764020.725,230745.7875,7299.558796296296,7299.541203703703,7299.569907407407
32,32,2035,350267.2,253827.15,7299.550925925926,7299.549537037037,7299.5787037037035
32,32,2036,273608.75625,257356.9875,7319.56712962963,7319.53287037037,7319.562037037037
33,33,2017,565007.925,560156.05,7279.539351851851,7279.520138888889,7279.532638888889
33,33,2018,779347.225,538276.80625,7299.55787037037,7299.579861111111,7299.560185185185
33,33,2019,528002.11875,298292.76875,7299.561805555555,7299.570138888888,7299.579861111111
33,33,2020,0.0,323858.16875,7319.566435185185,7319.569907407407,7319.562731481481
33,33,2021,637938.16875,227752.98125,7299.58287037037,7299.580324074074,7299.549074074074
33,33,2022,245477.8125,589310.7875,7299.560648148148,7299.55949074074,7299.539583333333
33,33,2023,0.0,0.0,7299.53287037037,7299.560416666666,7299.5678240740735
33,33,2024,213852.46875,335732.1375,7319.555787037037,7319.5680555555555,7319.534259259259
33,33,2025,348549.05,332037.05625,7299.537268518518,7299.560185185185,7299.569907407407
33,33,2026,222072.525,308445.175,7299.541666666666,7299.5474537037035,7299.5469907407405
33,33,2027,286505.29375,272158.79375,7299.55949074074,7299.538657407407,7299.534027777778
33,33,2028,266174.49375,400637.625,7319.555092592593,7319.548379629629,7319.5365740740735
33,33,2029,256946.83125,0.0,7299.537962962962,7299.555787037037,7299.539814814814
33,33,2030,214459.36875,275406.88125,7299.542592592592,7299.565509259259,7299.54375
33,33,2031,0.0,296783.525,7299.548842592592,7299.547685185185,7299.582175925926
33,33,2032,333954.225,0.0,7319.5569444444445,7319.561342592592,7319.534490740741
33,33,2033,0.0,0.0,7299.545138888889,7299.555787037037,7299.531944444444
33,33,2034,0.0,0.0,7299.566666666667,7299.534259259259,7299.55162037037
33,33,2035,0.0,0.0,7299.529629629629,7299.545833333334,7299.534953703704
33,33,2036,235592.675,787743.68125,7319.55625,7319.550694444444,7319.541898148148
34,34,2017,353805.91875,226640.9,7279.532175925926,7279.521296296296,7279.529166666666
34,34,2018,297648.50625,235108.125,7299.5569444444445,7299.574305555556,7299.584722222222
34,34,2019,223700.9875,752811.66875,7299.584027777778,7299.572222222222,7299.573148148148
34,34,2020,244274.38125,237476.85625,7319.581944444444,7319.566898148148,7319.532407407407
34,34,2021,249285.1125,0.0,7299.555555555556,7299.583101851852,7299.58287037037
34,34,2022,261531.7875,276271.1625,7299.541666666666,7299.558333333333,7299.551388888889
34,34,2023,0.0,267663.7,7299.543981481482,7299.559027777777,7299.5682870370365
34,34,2024,823740.71875,576395.65625,7319.565509259259,7319.525,7319.554398148148
34,34,2025,233969.6375,623587.9500000001,7299.540972222222,7299.53125,7299.542361111111
34,34,2026,356723.16875,290349.825,7299.55162037037,7299.582175925926,7299.553472222222
34,34,2027,402583.8875,422665.75,7299.5574074074075,7299.580324074074,7299.528935185185
34,34,2028,251556.39375,0.0,7319.568518518518,7319.575,7319.540972222222
34,34,2029,0.0,0.0,7299.546527777778,7299.542824074074,7299.570138888888
34,34,2030,331665.3125,271965.41875,7299.549768518518,7299.573148148148,7299.561805555555
34,34,2031,268302.75625,284086.00625,7299.525925925926,7299.559259259259,7299.539351851851
34,34,2032,383103.71875,212387.4125,7319.556481481482,7319.561111111111,7319.549074074074
34,34,2033,211537.91875,547719.0625,7299.550925925926,7299.571759259259,7299.5569444444445
34,34,2034,497685.25,232440.1375,7299.5467592592595,7299.575925925926,7299.550462962963
34,34,2035,0.0,257633.05,7299.547685185185,7299.543981481482,7299.570833333333
34,34,2036,499797.85,238475.0125,7319.539583333333,7319.545138888889,7319.579861111111
35,35,2017,214765.44375,335626.875,7279.5256944444445,7279.552777777778,7279.533796296296
35,35,2018,243785.78125,317783.175,7299.59074074074,7299.580092592592,7299.592592592592
35,35,2019,508052.64375,254532.35625,7299.587037037037,7299.5780092592595,7299.584490740741
35,35,2020,0.0,471135.5,7319.571064814814,7319.5782407407405,7319.565509259259
35,35,2021,321907.53125,0.0,7299.565509259259,7299.565740740741,7299.555324074074
35,35,2022,0.0,280096.575,7299.543055555556,7299.571064814814,7299.56412037037
35,35,2023,268820.75625,0.0,7299.556481481482,7299.562037037037,7299.559722222222
35,35,2024,551557.3375,510688.23125,7319.584490740741,7319.575462962963,7319.560879629629
35,35,2025,0.0,0.0,7299.540277777777,7299.547916666666,7299.552314814815
35,35,2026,297112.175,335796.5375,7299.555324074074,7299.584027777778,7299.57037037037
