run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
28,28,2035,450005.3625,230698.49375,7299.544212962963,7299.565277777778,7299.534490740741
28,28,2036,504943.375,703169.4375,7319.544444444445,7319.557175925926,7319.5569444444445
29,29,2017,512294.64375,226146.48125,7279.530324074074,7279.534490740741,7279.514583333334
29,29,2018,521983.16875,559958.5187499999,7299.548148148148,7299.55162037037,7299.559953703703
29,29,2019,442623.90625,476509.2,7299.5775462962965,7299.539351851851,7299.548611111111
29,29,2020,45360.0,263591.7125,7319.571759259259,7319.544444444445,7319.540972222222
29,29,2021,453456.8875,308374.0375,7299.552314814815,7299.548842592592,7299.559027777777
29,29,2022,578463.63125,456405.9,7299.555787037037,7299.549305555555,7299.5581018518515
29,29,2023,227276.63125,232067.51875,7299.547685185185,7299.540972222222,7299.548379629629
29,29,2024,0.0,300410.70625,7319.551851851852,7319.545601851852,7319.563194444444
29,29,2025,228683.80625,0.0,7299.527314814814,7299.557175925926,7299.5462962962965
29,29,2026,237230.45625,595043.175,7299.548379629629,7299.561111111111,7299.5682870370365
29,29,2027,696293.95,589494.0125,7299.540046296296,7299.567361111111,7299.55462962963
29,29,2028,471966.4625,703748.1625,7319.554398148148,7319.548842592592,7319.561342592592
29,29,2029,588269.8,516329.00625,7299.534953703704,7299.533564814815,7299.53912037037
29,29,2030,467093.5875,222656.36875,7299.547916666666,7299.555555555556,7299.55625
29,29,2031,336554.375,472838.1375,7299.554861111111,7299.540046296296,7299.530092592592
29,29,2032,214689.3625,269887.3375,7319.541435185185,7319.54375,7319.543055555556
29,29,2033,345994.79375,0.0,7299.550694444444,7299.556018518519,7299.571296296296
29,29,2034,0.0,0.0,7299.535185185185,7299.538425925925,7299.571296296296
29,29,2035,527141.55625,520198.43125,7299.558796296296,7299.540277777777,7299.562268518518
29,29,2036,228900.80625,221444.14375,7319.544907407408,7319.5576388888885,7319.548148148148
30,30,2017,776090.825,494761.0875,7279.520601851852,7279.5365740740735,7279.533796296296
30,30,2018,447519.6625,595253.9625,7299.5467592592595,7299.5370370370365,7299.522685185185
30,30,2019,558513.7625,231105.80625,7299.534722222222,7299.549537037037,7299.556481481482
30,30,2020,434568.6125,669501.14375,7319.55162037037,7319.528472222222,7319.564351851852
30,30,2021,467798.575,303481.78125,7299.555787037037,7299.561805555555,7299.564351851852
30,30,2022,0.0,251616.24375,7299.545833333334,7299.551157407407,7299.544212962963
30,30,2023,238002.8625,0.0,7299.5474537037035,7299.548842592592,7299.551388888889
30,30,2024,501205.2875,526910.20625,7319.569907407407,7319.540046296296,7319.550462962963
30,30,2025,0.0,0.0,7299.538657407407,7299.548611111111,7299.548379629629
30,30,2026,211762.75,232555.24375,7299.575925925926,7299.548842592592,7299.551157407407
30,30,2027,0.0,264633.925,7299.55162037037,7299.537962962962,7299.534953703704
30,30,2028,816616.38125,472432.4875,7319.559027777777,7319.558564814814,7319.532407407407
30,30,2029,602362.375,437324.55625,7299.543981481482,7299.554166666667,7299.541898148148
30,30,2030,473561.10625,520067.79375,7299.574074074074,7299.540509259259,7299.542361111111
30,30,2031,548032.26875,497048.6875,7299.539814814814,7299.534259259259,7299.540277777778
30,30,2032,493023.03125,698308.24375,7319.559722222222,7319.544444444445,7319.531481481481
30,30,2033,503567.175,273470.50625,7299.530787037037,7299.571296296296,7299.564583333333
30,30,2034,0.0,249357.69375,7299.524305555556,7299.537731481481,7299.553703703704
30,30,2035,544964.7375,501836.73125,7299.552083333333,7299.535416666667,7299.570833333333
30,30,2036,260956.60625,0.0,7319.561342592592,7319.54375,7319.531712962963
31,31,2017,210105.01875,0.0,7279.517361111111,7279.528472222222,7279.534027777778
31,31,2018,0.0,228274.175,7299.542361111111,7299.548148148148,7299.569907407407
31,31,2019,214008.2625,0.0,7299.558333333333,7299.535416666667,7299.5574074074075
31,31,2020,263536.10625,438659.4125,7319.5469907407405,7319.552083333333,7319.5474537037035
31,31,2021,478278.49375,478185.21875,7299.560879629629,7299.546064814815,7299.548842592592
31,31,2022,464428.775,478941.875,7299.542361111111,7299.556481481482,7299.563194444444
31,31,2023,236878.4,0.0,7299.531481481481,7299.537962962962,7299.544675925926
31,31,2024,0.0,266931.675,7319.547916666666,7319.541203703703,7319.516898148148
31,31,2025,766760.85,494199.99375,7299.563194444444,7299.562962962963,7299.551388888889
31,31,2026,439985.25625,685372.33125,7299.5462962962965,7299.560185185185,7299.568749999999
31,31,2027,525606.63125,285848.34375,7299.550462962963,7299.544675925926,7299.5370370370365
31,31,2028,487685.6625,869591.6375,7319.545601851852,7319.543287037037,7319.5576388888885
31,31,2029,444024.3875,225335.88125,7299.5469907407405,7299.555555555556,7299.53912037037
31,31,2030,0.0,214559.55625,7299.55625,7299.546527777778,7299.55949074074
31,31,2031,213887.25,0.0,7299.5474537037035,7299.552083333333,7299.533333333333
31,31,2032,258602.55,269116.4625,7319.533796296296,7319.549537037037,7319.534953703704
31,31,2033,491832.6375,537523.34375,7299.537499999999,7299.536111111111,7299.55787037037
31,31,2034,0.0,226608.0,7299.5469907407405,7299.532638888889,7299.554398148148
31,31,2035,269301.875,243690.5375,7299.558564814814,7299.548842592592,7299.540972222222
31,31,2036,485585.79375,240256.81875,7319.542824074074,7319.563657407407,7319.540972222222
32,32,2017,230079.475,233714.00625,7279.531712962963,7279.518055555555,7279.511342592592
32,32,2018,510305.9875,484925.5625,7299.547916666666,7299.5574074074075,7299.532407407407
32,32,2019,456490.73125,256736.56875,7299.5462962962965,7299.550694444444,7299.5569444444445
32,32,2020,223574.6375,324231.75,7319.553472222222,7319.562268518518,7319.559027777777
32,32,2021,222672.25,231509.96875,7299.551157407407,7299.558796296296,7299.533101851852
32,32,2022,652626.96875,525623.2125,7299.547685185185,7299.522222222222,7299.555324074074
32,32,2023,670825.15,839756.9375,7299.538657407407,7299.533101851852,7299.571527777777
32,32,2024,505524.06875000003,591688.73125,7319.552546296296,7319.56712962963,7319.558564814814
32,32,2025,262916.95625,456371.20625,7299.544907407408,7299.538888888888,7299.542129629629
32,32,2026,463506.21875,223197.775,7299.5625,7299.551851851852,7299.556712962963
32,32,2027,233499.36875,486449.8125,7299.549537037037,7299.55787037037,7299.5576388888885
32,32,2028,472360.475,246573.88125,7319.537962962962,7319.555092592593,7319.5363425925925
32,32,2029,306871.3125,533224.6875,7299.556481481482,7299.542824074074,7299.533796296296
32,32,2030,288784.1,263909.425,7299.5782407407405,7299.527314814814,7299.552546296296
32,32,2031,330212.06875,0.0,7299.543981481482,7299.550925925926,7299.529861111111
32,32,2032,0.0,233143.2,7319.563657407407,7319.549305555555,7319.537962962962
32,32,2033,545283.7625,478740.84375,7299.54074074074,7299.541203703703,7299.555787037037
32,32,2034,249204.21875,299185.225,7299.55162037037,7299.530787037037,7299.554166666667
32,32,2035,507931.58749999997,219213.68125,7299.544675925926,7299.565740740741,7299.541203703703
32,32,2036,329099.725,533785.86875,7319.546527777778,7319.551157407407,7319.569907407407
33,33,2017,732690.66875,507676.08749999997,7279.517592592592,7279.525231481482,7279.515277777778
33,33,2018,507197.68125,776503.3625,7299.611574074074,7299.540046296296,7299.549768518518
33,33,2019,458072.03125,481492.28125,7299.53912037037,7299.540046296296,7299.569675925925
33,33,2020,291877.6625,117731.25,7319.5625,7319.544444444445,7319.54375
33,33,2021,302061.875,451221.65625,7299.54375,7299.5569444444445,7299.535648148148
33,33,2022,506526.81875,222509.98125,7299.5368055555555,7299.535416666667,7299.543055555556
33,33,2023,232682.25,501333.34375,7299.53912037037,7299.549305555555,7299.5263888888885
33,33,2024,261379.84375,265801.91875,7319.53912037037,7319.540277777777,7319.540277777777
33,33,2025,257671.1125,233135.36875,7299.530324074074,7299.534722222222,7299.55462962963
33,33,2026,277550.10625,242545.775,7299.552083333333,7299.5474537037035,7299.543055555556
33,33,2027,270147.3,247571.46875,7299.566666666667,7299.528472222222,7299.534027777778
33,33,2028,507921.39375,287373.8625,7319.532638888889,7319.5574074074075,7319.537499999999
33,33,2029,231332.0375,451340.21875,7299.5569444444445,7299.53912037037,7299.539351851851
33,33,2030,435515.8,218812.05625,7299.5368055555555,7299.534953703704,7299.542361111111
33,33,2031,349479.6125,545832.65,7299.566666666667,7299.550462962963,7299.550925925926
33,33,2032,545650.475,505895.59375,7319.521990740741,7319.547685185185,7319.559259259259
33,33,2033,446575.0125,250616.25,7299.528935185185,7299.537268518518,7299.539814814814
33,33,2034,3780.0,0.0,7299.565509259259,7299.607870370371,7299.548611111111
33,33,2035,239407.5875,366873.125,7299.532175925926,7299.547222222222,7299.531481481481
33,33,2036,475190.3125,726765.34375,7319.549074074074,7319.5625,7319.5467592592595
34,34,2017,475395.71875,246392.7125,7279.531944444444,7279.521064814815,7279.536111111111
34,34,2018,60795.0,279854.375,7299.548148148148,7299.563888888889,7299.555555555556
34,34,2019,517325.98125,247079.63125,7299.5576388888885,7299.569675925925,7299.544212962963
