run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
1,1,2017,414317.68125,412251.45625,7279.513194444445,7279.530787037037,7279.547916666666
1,1,2018,267138.13125,383135.0,7299.608564814815,7299.596990740741,7299.61712962963
1,1,2019,601064.70625,240131.34375,7299.610648148148,7299.605324074074,7299.622453703703
1,1,2020,1047089.85,758984.8125,7319.565740740741,7319.597685185185,7319.611342592592
1,1,2021,472964.88125000003,830166.7625,7299.65162037037,7299.618518518519,7299.641435185185
1,1,2022,592424.2125,340521.1,7299.625462962963,7299.602314814815,7299.6125
1,1,2023,740106.38125,848886.20625,7299.610185185185,7299.586574074074,7299.578472222222
1,1,2024,450431.11875,585858.3875,7319.5581018518515,7319.559953703703,7319.563657407407
1,1,2025,751796.23125,772931.50625,7299.59074074074,7299.55949074074,7299.59074074074
1,1,2026,644463.04375,569692.98125,7299.603703703704,7299.649074074074,7299.610416666666
1,1,2027,591726.53125,585975.41875,7299.579629629629,7299.580555555555,7299.571527777777
1,1,2028,1009504.6625,543876.98125,7319.57337962963,7319.579398148148,7319.600231481481
1,1,2029,342968.78125,854857.40625,7299.587962962963,7299.576851851852,7299.5986111111115
1,1,2030,848791.775,275552.875,7299.582407407407,7299.577777777778,7299.598148148148
1,1,2031,628496.83125,676316.85,7299.592824074074,7299.581018518518,7299.605787037037
1,1,2032,849305.925,604322.15625,7319.576157407408,7319.561574074074,7319.583333333333
1,1,2033,340982.8375,757982.65625,7299.5888888888885,7299.564351851852,7299.579398148148
1,1,2034,543287.58125,529450.4625,7299.618055555556,7299.577083333334,7299.558564814814
1,1,2035,571681.025,807978.49375,7299.59537037037,7299.559722222222,7299.565740740741
1,1,2036,804933.625,323373.375,7319.568981481481,7319.555555555556,7319.581481481481
2,2,2017,261700.70625,232393.5875,7279.529398148148,7279.521064814815,7279.563888888889
2,2,2018,310885.1125,408453.125,7299.58125,7299.593518518518,7299.604861111111
2,2,2019,641797.18125,487614.2625,7299.615509259259,7299.591203703703,7299.625462962963
2,2,2020,631431.45,606501.65,7319.610416666666,7319.6099537037035,7319.5886574074075
2,2,2021,562510.01875,261211.1,7299.604166666667,7299.631481481481,7299.62962962963
2,2,2022,319009.75,707925.56875,7299.611805555555,7299.584027777778,7299.595833333333
2,2,2023,631545.59375,635449.3625,7299.5888888888885,7299.592361111111,7299.561342592592
2,2,2024,237614.0125,386479.38125,7319.576388888889,7319.575,7319.606712962963
2,2,2025,570473.4375,255404.99375,7299.565972222222,7299.597916666667,7299.596527777778
2,2,2026,418961.9625,247550.25,7299.618287037037,7299.5988425925925,7299.592592592592
2,2,2027,304221.9875,559587.2125,7299.579861111111,7299.645833333333,7299.587037037037
2,2,2028,278625.48125,547831.04375,7319.5574074074075,7319.588425925926,7319.584953703704
2,2,2029,566591.10625,661516.925,7299.572222222222,7299.593981481481,7299.593981481481
2,2,2030,244778.25,338653.98125,7299.576157407408,7299.558333333333,7299.593287037037
2,2,2031,668313.61875,783664.43125,7299.58912037037,7299.582638888889,7299.6199074074075
2,2,2032,528340.13125,516996.7875,7319.564351851852,7319.566898148148,7319.558796296296
2,2,2033,673248.8375,1000344.33125,7299.554166666667,7299.592361111111,7299.572453703704
2,2,2034,707068.06875,507568.8125,7299.594675925926,7299.568981481481,7299.593981481481
2,2,2035,521468.975,764427.81875,7299.5569444444445,7299.579166666666,7299.579398148148
2,2,2036,303268.9375,498849.8125,7319.59537037037,7319.627314814815,7319.60625
3,3,2017,516778.75625,327407.16875,7279.551388888889,7279.548148148148,7279.531481481481
3,3,2018,527718.6625,493087.3875,7299.615046296296,7299.605555555556,7299.612268518518
3,3,2019,448989.11875,213219.7125,7299.597453703704,7299.621296296296,7299.624768518518
3,3,2020,773965.25,822094.40625,7319.594907407407,7319.603009259259,7319.580787037037
3,3,2021,596837.125,242929.24375,7299.65324074074,7299.621759259259,7299.614583333333
3,3,2022,322021.98125,478696.9,7299.601388888889,7299.574305555556,7299.603472222222
3,3,2023,858910.55625,829703.275,7299.584490740741,7299.5775462962965,7299.610185185185
3,3,2024,369207.05625,291522.15,7319.594444444444,7319.581712962963,7319.5675925925925
3,3,2025,339244.25625,752008.76875,7299.585416666667,7299.584259259259,7299.591898148148
3,3,2026,866679.3125,542752.63125,7299.610648148148,7299.606018518519,7299.594212962963
3,3,2027,212775.65,384986.28125,7299.584490740741,7299.591203703703,7299.592592592592
3,3,2028,219306.5625,631767.8875,7319.574074074074,7319.569212962963,7319.585648148148
3,3,2029,591994.85,214881.6875,7299.570138888889,7299.571296296296,7299.61412037037
3,3,2030,715557.625,577095.48125,7299.583101851852,7299.5680555555555,7299.576620370371
3,3,2031,264292.675,765598.74375,7299.602546296296,7299.615277777778,7299.606481481482
3,3,2032,239440.53125,334259.81875,7319.575694444445,7319.603472222222,7319.560185185185
3,3,2033,655065.06875,571611.9875,7299.561111111111,7299.559259259259,7299.546527777778
3,3,2034,469923.55625,953465.09375,7299.5574074074075,7299.559953703703,7299.590277777777
3,3,2035,396246.875,294776.8,7299.5893518518515,7299.5775462962965,7299.602777777778
3,3,2036,681883.20625,257455.775,7319.582407407407,7319.605787037037,7319.594444444444
4,4,2017,587502.03125,260577.425,7279.54375,7279.5474537037035,7279.560879629629
4,4,2018,377858.75,971840.3125,7299.5995370370365,7299.620833333333,7299.625
4,4,2019,635234.4625,296804.175,7299.601851851852,7299.580787037037,7299.583564814815
4,4,2020,22680.0,244338.60625,7319.598611111111,7319.594907407407,7319.601388888889
4,4,2021,579332.50625,475065.31875000003,7299.617592592593,7299.61712962963,7299.6125
4,4,2022,737550.9,599331.41875,7299.5787037037035,7299.625925925926,7299.590509259259
4,4,2023,501275.1375,563046.0,7299.586111111111,7299.601851851852,7299.564814814815
4,4,2024,669785.5,703485.90625,7319.596296296296,7319.6125,7319.587731481482
4,4,2025,593840.70625,218243.7875,7299.566203703704,7299.583101851852,7299.613194444444
4,4,2026,0.0,241916.0375,7299.597916666667,7299.609722222222,7299.599074074074
4,4,2027,558067.55625,242988.7875,7299.587268518519,7299.596064814815,7299.600462962963
4,4,2028,687195.24375,544511.09375,7319.58912037037,7319.572453703704,7319.582638888889
4,4,2029,382199.05625,239651.49375,7299.586805555556,7299.600231481481,7299.589583333333
4,4,2030,246602.05625,761961.9375,7299.573842592593,7299.575694444445,7299.565740740741
4,4,2031,671468.51875,511793.53125,7299.616435185185,7299.587037037037,7299.568981481481
4,4,2032,347718.36875,41580.0,7319.57337962963,7319.584722222222,7319.581481481481
4,4,2033,329715.6375,724920.08125,7299.615277777778,7299.5581018518515,7299.570138888888
4,4,2034,632207.1375,449685.96875,7299.571296296296,7299.555787037037,7299.555555555556
4,4,2035,294491.2,504072.225,7299.5875,7299.590509259259,7299.586574074074
4,4,2036,546123.19375,465333.9,7319.628472222223,7319.586805555556,7319.583101851852
5,5,2017,857845.9875,625658.33125,7279.552314814815,7279.5263888888885,7279.564351851852
5,5,2018,655186.7375,625489.54375,7299.589583333333,7299.605555555556,7299.6087962962965
5,5,2019,235811.20625,544788.73125,7299.5988425925925,7299.602546296296,7299.564583333333
5,5,2020,592488.2625,254323.75625,7319.594675925926,7319.581712962963,7319.577777777778
5,5,2021,270413.9125,363153.5,7299.639583333334,7299.599768518518,7299.593981481481
5,5,2022,242255.275,816065.4625,7299.597222222222,7299.574305555556,7299.578935185185
