run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2017,5104968.0,0.0,1604753.1025462963,0,1552879,8262600.102546296
1,1,2018,5104968.0,0.0,1843186.662037037,0,1960284,8908438.662037037
1,1,2019,5104968.0,0.0,1695991.0060185185,0,1971115,8772074.00601852
1,1,2020,5118954.21369863,0.0,1847026.5395833333,0,1589590,8555570.753281964
1,1,2021,5104968.0,0.0,1843185.6729166666,0,2126898,9075051.672916666
1,1,2022,5104968.0,0.0,1843186.7393518519,0,1879092,8827246.739351852
1,1,2023,5104968.0,0.0,1843185.756712963,0,1631392,8579545.756712964
1,1,2024,5118954.21369863,0.0,1699829.8199074075,0,1793715,8612499.033606037
1,1,2025,5104968.0,0.0,1695989.267361111,0,1738279,8539236.267361112
1,1,2026,5104968.0,0.0,1843185.9673611112,0,2150653,9098806.967361111
1,1,2027,5104968.0,0.0,1843187.2743055555,0,1667336,8615491.274305556
1,1,2028,5118954.21369863,0.0,1696052.9534722222,0,1924424,8739431.167170852
1,1,2029,5104968.0,0.0,1843186.9664351852,0,1757097,8705251.966435185
1,1,2030,5104968.0,0.0,1843186.074537037,0,2010654,8958808.074537037
1,1,2031,5104968.0,0.0,1695989.5960648148,0,2027983,8828940.596064815
1,1,2032,5118954.21369863,0.0,1847026.9381944444,0,1393935,8359916.151893075
1,1,2033,5104968.0,0.0,1695991.5909722222,0,1684341,8485300.590972222
1,1,2034,5104968.0,0.0,1695991.2541666667,0,2014785,8815744.254166666
1,1,2035,5104968.0,0.0,1843184.7113425927,0,1653916,8602068.711342592
1,1,2036,5118954.21369863,0.0,1847024.3187499999,0,1866745,8832723.53244863
