subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
other,delay,2,2,0,0,34571.1412037037,34571.1412037037
other,repair,2,2,678424,0,14417.5,692841.5
pitch,delay,2,2,0,0,19124.64537037037,19124.64537037037
pitch,repair,2,2,1584135,0,17005.0,1601140.0
power_supply,delay,2,2,0,0,603994.5743055556,603994.5743055556
power_supply,repair,2,2,1663196,0,47786.666666666664,1710982.6666666665
pump_motor,delay,2,2,0,0,3404.046296296296,3404.046296296296
pump_motor,repair,2,2,561914,0,2463.333333333333,564377.3333333334
relay,delay,2,2,0,0,434869.48564814817,434869.48564814817
relay,repair,2,2,685110,0,27458.333333333332,712568.3333333334
safety,delay,2,2,0,0,1311.5293981481482,1311.5293981481482
safety,repair,2,2,178388,0,1240.8333333333333,179628.8333333333
sensors,delay,2,2,0,0,4041.5627314814815,4041.5627314814815
sensors,repair,2,2,627809,0,3761.6666666666665,631570.6666666666
service_items,delay,2,2,0,0,1096.6141203703703,1096.6141203703703
service_items,repair,2,2,31619,0,1269.1666666666667,32888.16666666667
tower_substructure,delay,2,2,0,0,1162.4337962962964,1162.4337962962964
tower_substructure,repair,2,2,350735,0,980.8333333333334,351715.8333333334
transformer,delay,2,2,0,0,1086.6594907407407,1086.6594907407407
transformer,maintenance,2,2,4176,0,580.0,4756.0
transformer,repair,2,2,5175,0,90.0,5265.0
xformer,delay,2,2,0,0,915.817361111111,915.817361111111
xformer,repair,2,2,150675,0,977.5000000000001,151652.5
yaw,delay,2,2,0,0,160874.75439814813,160874.75439814813
yaw,repair,2,2,193173,0,24715.0,217888.0
blades,delay,3,3,0,0,1080923.4016203703,1080923.4016203703
blades,repair,3,3,440080,0,52465.0,492545.0
controls,delay,3,3,0,0,96331.81412037037,96331.81412037037
controls,repair,3,3,532918,0,9211.666666666666,542129.6666666666
electrical,delay,3,3,0,0,4161.536111111111,4161.536111111111
electrical,repair,3,3,254982,0,3552.5,258534.5
gearbox,delay,3,3,0,0,25626755.455787037,25626755.455787037
gearbox,repair,3,3,18285394,0,1776389.4166666667,20061783.416666668
generator,delay,3,3,0,0,7718207.407175926,7718207.407175926
generator,repair,3,3,8035773,0,554497.5,8590270.5
heat_cool,delay,3,3,0,0,2056.6046296296295,2056.6046296296295
heat_cool,repair,3,3,303192,0,1680.0,304872.0
hub,delay,3,3,0,0,7024.930555555556,7024.930555555556
hub,repair,3,3,294652,0,5900.0,300552.0
main_bearing_failures,delay,3,3,0,0,2359526.1059999997,2359526.1059999997
main_bearing_failures,repair,3,3,780000,0,577886.3999999999,1357886.4
main_bearing_maintenance,delay,3,3,0,0,21157.156944444443,21157.156944444443
main_bearing_maintenance,maintenance,3,3,7080000,0,8850.0,7088850.0
oil,delay,3,3,0,0,3534.066898148148,3534.066898148148
oil,repair,3,3,257425,0,2940.0,260364.99999999997
other,delay,3,3,0,0,95216.26712962963,95216.26712962963
other,repair,3,3,707358,0,20239.166666666668,727597.1666666666
