subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
generator,delay,5,5,0,0,6138594.499768519,6138594.499768519
generator,repair,5,5,6569668,0,395243.9583333333,6964911.958333333
heat_cool,delay,5,5,0,0,2064.9201388888887,2064.9201388888887
heat_cool,repair,5,5,289808,0,1605.8333333333335,291413.8333333333
hub,delay,5,5,0,0,6024.937962962963,6024.937962962963
hub,repair,5,5,249182,0,5108.333333333333,254290.33333333334
main_bearing_failures,delay,5,5,0,0,131.66666666666666,131.66666666666666
main_bearing_failures,repair,5,5,558000,0,120.0,558120.0
main_bearing_maintenance,delay,5,5,0,0,3334.0826388888886,3334.0826388888886
main_bearing_maintenance,maintenance,5,5,622500,0,1245.0,623745.0
oil,delay,5,5,0,0,3337.4094907407407,3337.4094907407407
oil,repair,5,5,263120,0,2960.0,266080.0
other,delay,5,5,0,0,74566.81203703705,74566.81203703705
other,repair,5,5,619534,0,13920.0,633454.0
pitch,delay,5,5,0,0,128089.50046296297,128089.50046296297
pitch,repair,5,5,1499535,0,20292.5,1519827.5
power_supply,delay,5,5,0,0,247535.55509259258,247535.55509259258
power_supply,repair,5,5,1503757,0,20813.333333333332,1524570.3333333333
pump_motor,delay,5,5,0,0,2816.570833333333,2816.570833333333
pump_motor,repair,5,5,593046,0,2598.333333333333,595644.3333333334
relay,delay,5,5,0,0,483941.3534722222,483941.3534722222
relay,repair,5,5,740743,0,74748.33333333333,815491.3333333334
safety,delay,5,5,0,0,1692.3787037037036,1692.3787037037036
safety,repair,5,5,173452,0,1176.6666666666665,174628.66666666666
sensors,delay,5,5,0,0,3936.5650462962963,3936.5650462962963
sensors,repair,5,5,653069,0,4136.666666666666,657205.6666666666
service_items,delay,5,5,0,0,1409.124074074074,1409.124074074074
service_items,repair,5,5,37309,0,1365.8333333333335,38674.833333333336
tower_substructure,delay,5,5,0,0,780.7354166666667,780.7354166666667
tower_substructure,repair,5,5,291087,0,909.1666666666666,291996.1666666667
transformer,delay,5,5,0,0,1179.9895833333333,1179.9895833333333
transformer,maintenance,5,5,4176,0,580.0,4756.0
transformer,repair,5,5,5175,0,90.0,5265.0
xformer,delay,5,5,0,0,8733.947222222221,8733.947222222221
xformer,repair,5,5,277608,0,1175.0,278783.0
yaw,delay,5,5,0,0,117515.78402777777,117515.78402777777
yaw,repair,5,5,150359,0,9309.166666666666,159668.16666666666
blades,delay,6,6,0,0,776101.2868055556,776101.2868055556
blades,repair,6,6,431843,0,52532.5,484375.5
controls,delay,6,6,0,0,37625.73773148148,37625.73773148148
controls,repair,6,6,554914,0,9170.0,564084.0
electrical,delay,6,6,0,0,127556.7925925926,127556.7925925926
electrical,repair,6,6,282500,0,9289.166666666668,291789.1666666666
gearbox,delay,6,6,0,0,26747627.49398148,26747627.49398148
gearbox,repair,6,6,20153889,0,1962823.3333333333,22116712.333333332
