run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
14,14,2028,1310215.525,367655.4625,0.0,7319.458564814815,7319.453472222222,7319.452777777778
14,14,2029,1442472.3875,231620.0,0.0,7299.446527777777,7299.456018518518,7299.43287037037
14,14,2030,1394436.15625,279657.5,0.0,7299.425462962963,7299.461805555556,7299.4631944444445
14,14,2031,1443336.66875,230753.75,0.0,7299.49375,7299.4638888888885,7299.4530092592595
14,14,2032,1304229.69375,373641.25,894348.357,7319.451388888889,7319.477083333333,7319.470138888889
14,14,2033,1379700.0,0.0,76204.79999999999,7299.462037037037,7299.4631944444445,7299.458333333333
14,14,2034,1144403.76875,529688.75,0.0,7299.448842592593,7299.453935185185,7299.458564814815
14,14,2035,1239572.575,434519.375,0.0,7299.4430555555555,7299.44212962963,7299.435648148148
14,14,2036,1317771.0625,360100.625,0.0,7319.4643518518515,7319.477083333333,7319.455324074074
14,14,2037,1072783.3125,601307.45625,0.0,7299.483564814815,7299.488194444444,7299.46412037037
14,14,2038,1071838.8375,602252.325,786697.905,7299.466898148148,7299.460416666667,7299.440277777778
14,14,2039,1239573.58125,434519.375,0.0,7299.470138888889,7299.417592592593,7299.465277777777
14,14,2040,1287491.90625,390380.0,0.0,7319.43125,7319.4217592592595,7319.439583333333
14,14,2041,1201969.14375,472122.5,0.0,7299.4849537037035,7299.454398148148,7299.446527777778
14,14,2042,964333.125,562563.025,0.0,7299.476851851851,7299.445138888888,7299.448611111111
14,14,2043,1411063.75625,410225.0875,0.0,7299.432175925926,7299.47337962963,7299.4212962962965
14,14,2044,1289255.625,241419.7375,0.0,7319.469444444444,7319.4525462962965,7319.434259259259
14,14,2045,1098259.68125,428636.25,0.0,7299.457638888889,7299.429398148148,7299.457175925926
14,14,2046,1144403.41875,529688.75,0.0,7299.502777777778,7299.4738425925925,7299.461805555556
15,15,2017,1152979.38125,290560.6125,0.0,7279.43912037037,7279.451851851852,7279.436574074074
15,15,2018,985056.55625,541839.375,0.0,7299.468287037037,7299.438194444444,7299.456018518518
15,15,2019,1378373.95625,295718.3,0.0,7299.430787037037,7299.434953703703,7299.438425925926
15,15,2020,952993.125,577682.9375,767518.521,7319.440277777778,7319.471296296296,7319.4532407407405
15,15,2021,1423690.64375,103205.8125,0.0,7299.458564814815,7299.456018518518,7299.446527777778
15,15,2022,1306277.9375,367813.44375,0.0,7299.4530092592595,7299.443518518518,7299.475694444444
15,15,2023,1249617.00625,424475.075,0.0,7299.449074074074,7299.468287037037,7299.459722222222
15,15,2024,1289373.75,241302.44375,0.0,7319.4530092592595,7319.477083333333,7319.467361111111
15,15,2025,642336.73125,1031755.0,0.0,7299.438657407407,7299.416898148148,7299.4738425925925
15,15,2026,1144801.54375,382095.0,0.0,7299.490277777778,7299.4532407407405,7299.4631944444445
15,15,2027,1204094.34375,469996.25,0.0,7299.4631944444445,7299.452083333334,7299.443749999999
15,15,2028,1189801.35,488069.375,0.0,7319.4219907407405,7319.441898148148,7319.450462962963
15,15,2029,1020875.625,506020.48125,0.0,7299.447222222222,7299.469907407407,7299.4745370370365
15,15,2030,1359984.9125,166910.625,0.0,7299.434027777777,7299.459259259259,7299.462731481482
15,15,2031,1317813.71875,356276.7,0.0,7299.440509259259,7299.439583333333,7299.469212962963
