run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
8,8,2037,5104968.0,0.0,1548793.7398148149,0,1181012,7834773.739814815
8,8,2038,5104968.0,0.0,1695989.361111111,0,1065796,7866753.361111111
8,8,2039,5104968.0,0.0,1695990.4657407408,0,1135847,7936805.46574074
8,8,2040,5118954.21369863,0.0,1699830.7935185186,0,1045512,7864297.007217148
8,8,2041,5104968.0,0.0,1515368.9798611111,0,859926,7480262.979861111
8,8,2042,5104968.0,0.0,1729416.4694444444,0,861003,7695387.469444444
8,8,2043,5104968.0,0.0,1548794.187037037,0,1231536,7885298.187037037
8,8,2044,5118954.21369863,0.0,1699829.696064815,0,1064760,7883543.909763445
8,8,2045,5104968.0,0.0,1695990.8375,0,1373803,8174761.8375
8,8,2046,5104968.0,0.0,1843187.9030092591,0,1142155,8090310.903009259
9,9,2017,5104968.0,0.0,1445934.8729166668,0,780108,7331010.872916667
9,9,2018,5104968.0,0.0,1695990.349074074,0,1597192,8398150.349074073
9,9,2019,5104968.0,0.0,1695990.0868055555,0,1505676,8306634.086805556
9,9,2020,5118954.21369863,0.0,1405438.349074074,0,799134,7323526.562772704
9,9,2021,5104968.0,0.0,1695989.844212963,0,1490376,8291333.844212963
9,9,2022,5104968.0,0.0,1548794.3724537038,0,1369749,8023511.372453704
9,9,2023,5104968.0,0.0,1548794.5935185186,0,1035697,7689459.593518519
9,9,2024,5118954.21369863,0.0,1847025.5034722222,0,1502675,8468654.717170853
9,9,2025,5104968.0,0.0,1548793.2215277778,0,1114668,7768429.221527778
9,9,2026,5104968.0,0.0,1695989.9655092591,0,1094504,7895461.965509259
9,9,2027,5104968.0,0.0,1843186.6162037037,0,1109350,8057504.616203704
9,9,2028,5118954.21369863,0.0,1552633.974537037,0,1123142,7794730.1882356675
9,9,2029,5104968.0,0.0,1843186.732638889,0,1840433,8788587.732638888
9,9,2030,5104968.0,0.0,1548793.6229166666,0,1217743,7871504.622916667
9,9,2031,5104968.0,0.0,1548794.5967592592,0,1175642,7829404.59675926
9,9,2032,5118954.21369863,0.0,1847025.7664351852,0,1395846,8361825.980133816
9,9,2033,5104968.0,0.0,1548794.1372685186,0,1116831,7770593.137268519
9,9,2034,5104968.0,0.0,1548795.0175925926,0,1015460,7669223.017592592
9,9,2035,5104968.0,0.0,1695991.5025462962,0,1425325,8226284.502546296
9,9,2036,5118954.21369863,0.0,1699828.492361111,0,1359261,8178043.706059741
9,9,2037,5104968.0,0.0,1548794.786111111,0,878565,7532327.786111111
9,9,2038,5104968.0,0.0,1843186.0671296297,0,1502416,8450570.06712963
9,9,2039,5104968.0,0.0,1695989.2668981482,0,885928,7686885.266898148
9,9,2040,5118954.21369863,0.0,1810091.7340277778,0,1595057,8524102.947726408
9,9,2041,5104968.0,0.0,1585728.4349537038,0,937249,7627945.434953704
9,9,2042,5104968.0,0.0,1843186.1238425926,0,1694310,8642464.123842593
9,9,2043,5104968.0,0.0,1548793.9574074075,0,663011,7316772.957407407
9,9,2044,5118954.21369863,0.0,1699831.5784722222,0,894315,7713100.792170852
9,9,2045,5104968.0,0.0,1695989.8145833334,0,1445973,8246930.814583333
9,9,2046,5104968.0,0.0,1695990.5395833333,0,1294113,8095071.539583333
10,10,2017,5104968.0,0.0,1466754.5958333334,0,781332,7353054.595833333
10,10,2018,5104968.0,0.0,1695990.2569444445,0,1150632,7951590.256944444
10,10,2019,5104968.0,0.0,1695990.0310185186,0,990744,7791702.031018519
10,10,2020,5118954.21369863,0.0,1552634.1444444444,0,1210213,7881801.358143074
10,10,2021,5104968.0,0.0,1548793.9694444444,0,1550637,8204398.969444444
10,10,2022,5104968.0,0.0,1695989.7856481483,0,1283682,8084639.7856481485
10,10,2023,5104968.0,0.0,1548793.1576388888,0,1383449,8037210.157638889
10,10,2024,5118954.21369863,0.0,1552633.9671296296,0,1231019,7902607.18082826
10,10,2025,5104968.0,0.0,1695989.5002314814,0,1329106,8130063.500231481
10,10,2026,5104968.0,0.0,1695989.7256944445,0,1578251,8379208.725694444
10,10,2027,5104968.0,0.0,1695989.8789351853,0,1312933,8113890.878935185
10,10,2028,5118954.21369863,0.0,1405438.3861111111,0,717518,7241910.599809742
10,10,2029,5104968.0,0.0,1990382.8300925926,0,2046997,9142347.830092592
10,10,2030,5104968.0,0.0,1695991.4636574073,0,1146985,7947944.463657407
10,10,2031,5104968.0,0.0,1695989.2719907407,0,1035410,7836367.271990741
10,10,2032,5118954.21369863,0.0,1552634.7030092592,0,1117309,7788897.916707889
10,10,2033,5104968.0,0.0,1548794.1136574075,0,1039849,7693611.113657407
10,10,2034,5104968.0,0.0,1695990.387037037,0,1531187,8332145.387037037
10,10,2035,5104968.0,0.0,1548794.6863425926,0,1248526,7902288.686342592
10,10,2036,5118954.21369863,0.0,1552634.2291666667,0,848696,7520284.442865297
10,10,2037,5104968.0,0.0,1695987.9483796295,0,983093,7784048.948379629
10,10,2038,5104968.0,0.0,1548793.5724537037,0,1488877,8142638.572453704
10,10,2039,5104968.0,0.0,1662762.2472222222,0,1053215,7820945.247222222
10,10,2040,5118954.21369863,0.0,2027451.0016203704,0,1228703,8375108.215319
10,10,2041,5104968.0,0.0,1843184.8530092593,0,1305661,8253813.853009259
10,10,2042,5104968.0,0.0,1843185.793287037,0,1208722,8156875.793287037
10,10,2043,5104968.0,0.0,1548793.8451388888,0,851298,7505059.845138889
10,10,2044,5118954.21369863,0.0,1699831.594212963,0,1284471,8103256.8079115935
10,10,2045,5104968.0,0.0,1695599.5956018518,0,1365449,8166016.595601852
10,10,2046,5104968.0,0.0,1695989.8398148147,0,965016,7765973.839814815
11,11,2017,5104968.0,0.0,1491704.4967592594,0,774502,7371174.496759259
11,11,2018,5104968.0,0.0,1695991.3689814815,0,1511942,8312901.3689814815
11,11,2019,5104968.0,0.0,1548794.0717592593,0,1278118,7931880.071759259
11,11,2020,5118954.21369863,0.0,1699829.2284722223,0,1062223,7881006.442170853
11,11,2021,5104968.0,0.0,1695990.1493055555,0,976691,7777649.149305556
11,11,2022,5104968.0,0.0,1548793.4277777777,0,1599625,8253386.427777777
11,11,2023,5104968.0,0.0,1695990.025462963,0,1437224,8238182.025462963
11,11,2024,5118954.21369863,0.0,1699829.1988425925,0,1686982,8505765.412541222
11,11,2025,5104968.0,0.0,1548793.4444444445,0,1224617,7878378.444444444
11,11,2026,5104968.0,0.0,1695048.0483796296,0,1261403,8061419.04837963
11,11,2027,5104968.0,0.0,1548794.9671296296,0,942342,7596104.967129629
11,11,2028,5118954.21369863,0.0,1699829.53125,0,1299699,8118482.74494863
11,11,2029,5104968.0,0.0,1547734.2587962963,0,1305263,7957965.258796296
11,11,2030,5104968.0,0.0,1548794.2460648147,0,1307702,7961464.246064815
11,11,2031,5104968.0,0.0,1695990.0962962962,0,1278138,8079096.096296296
11,11,2032,5118954.21369863,0.0,1552634.6814814815,0,1199419,7871007.895180112
11,11,2033,5104968.0,0.0,1548793.0826388889,0,828749,7482510.082638889
11,11,2034,5104968.0,0.0,1695990.0032407409,0,1619073,8420031.003240742
11,11,2035,5104968.0,0.0,1843185.4747685185,0,1582915,8531068.47476852
11,11,2036,5118954.21369863,0.0,1847027.2726851853,0,825415,7791396.486383815
11,11,2037,5104968.0,0.0,1695990.4305555555,0,1227646,8028604.430555556
11,11,2038,5104968.0,0.0,1695989.211574074,0,1304605,8105562.211574074
11,11,2039,5104968.0,0.0,1548794.5988425927,0,1224477,7878239.598842593
11,11,2040,5118954.21369863,0.0,1552634.3011574075,0,873514,7545102.514856038
11,11,2041,5104968.0,0.0,1695990.1085648148,0,1438073,8239031.108564815
11,11,2042,5104968.0,0.0,1548794.8724537038,0,1309613,7963375.872453704
11,11,2043,5104968.0,0.0,1691582.0761574074,0,1275724,8072274.076157408
11,11,2044,5118954.21369863,0.0,1699829.763425926,0,1592526,8411309.977124557
11,11,2045,5104968.0,0.0,1843187.161574074,0,960881,7909036.161574074
11,11,2046,5104968.0,0.0,1695989.5747685186,0,1527374,8328331.574768519
12,12,2017,5104968.0,0.0,1680823.786111111,0,903816,7689607.786111111
12,12,2018,5104968.0,0.0,1548795.3300925926,0,1586624,8240387.330092592
12,12,2019,5104968.0,0.0,1695991.0106481481,0,1257614,8058573.010648148
12,12,2020,5118954.21369863,0.0,1405438.3868055556,0,789875,7314267.600504186
12,12,2021,5104968.0,0.0,1843187.0685185185,0,1592008,8540163.06851852
12,12,2022,5104968.0,0.0,1548793.994212963,0,1303313,7957074.994212963
12,12,2023,5104968.0,0.0,1695988.9967592594,0,1746750,8547706.99675926
12,12,2024,5118954.21369863,0.0,1552633.2699074075,0,1316306,7987893.483606038
12,12,2025,5104968.0,0.0,1548127.325925926,0,1195565,7848660.325925926
12,12,2026,5104968.0,0.0,1695989.6143518519,0,604397,7405354.614351852
12,12,2027,5104968.0,0.0,1695989.1261574074,0,1386069,8187026.126157408
12,12,2028,5118954.21369863,0.0,1699829.8409722222,0,1577832,8396616.054670852
12,12,2029,5104968.0,0.0,1401598.320601852,0,897193,7403759.320601852
12,12,2030,5104968.0,0.0,1695446.6252314814,0,1241240,8041654.625231481
12,12,2031,5104968.0,0.0,1695990.5939814814,0,1203629,8004587.593981481
12,12,2032,5118954.21369863,0.0,1699828.4393518518,0,1582085,8400867.653050482
12,12,2033,5104968.0,0.0,1548794.182638889,0,1213821,7867583.182638889
12,12,2034,5104968.0,0.0,1548794.3865740742,0,1259749,7913511.386574075
12,12,2035,5104968.0,0.0,1843185.6791666667,0,1457097,8405250.679166667
12,12,2036,5118954.21369863,0.0,1699831.3909722222,0,1153308,7972093.604670852
12,12,2037,5104968.0,0.0,1548794.793287037,0,846600,7500362.793287037
12,12,2038,5104968.0,0.0,1695989.3238425925,0,1652805,8453762.323842593
12,12,2039,5104968.0,0.0,1692685.6983796295,0,1604857,8402510.69837963
12,12,2040,5118954.21369863,0.0,1699830.115277778,0,1518572,8337356.328976408
12,12,2041,5104968.0,0.0,1695990.5363425927,0,1234606,8035564.536342593
12,12,2042,5104968.0,0.0,1695989.5912037038,0,1397379,8198336.591203704
12,12,2043,5104968.0,0.0,1695990.0016203704,0,1623226,8424184.00162037
12,12,2044,5118954.21369863,0.0,1699829.1449074075,0,1416859,8235642.358606038
12,12,2045,5104968.0,0.0,1695989.4324074073,0,1351775,8152732.432407407
12,12,2046,5104968.0,0.0,1843185.65,0,1263049,8211202.65
13,13,2017,5104968.0,0.0,1480422.0854166667,0,825357,7410747.085416667
13,13,2018,5104968.0,0.0,1695991.5266203703,0,1216189,8017148.52662037
13,13,2019,5104968.0,0.0,1548794.2449074073,0,1224170,7877932.244907407
13,13,2020,5118954.21369863,0.0,1552635.061574074,0,1548486,8220075.275272705
13,13,2021,5104968.0,0.0,1695989.6247685186,0,969018,7769975.624768519
13,13,2022,5104968.0,0.0,1548794.4578703705,0,1209380,7863142.457870371
13,13,2023,5104968.0,0.0,1695989.450925926,0,1396238,8197195.450925926
13,13,2024,5118954.21369863,0.0,1552633.562962963,0,834057,7505644.7766615935
13,13,2025,5104968.0,0.0,1695989.1314814815,0,1089719,7890676.131481482
13,13,2026,5104968.0,0.0,1548793.2381944444,0,1132690,7786451.238194444
13,13,2027,5104968.0,0.0,1548794.1340277777,0,824568,7478330.134027777
13,13,2028,5118954.21369863,0.0,1699831.1842592594,0,974265,7793050.397957889
