run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
12,12,2025,5104968.0,0.0,1695989.4958333333,0,1331166,8132123.495833334
12,12,2026,5104968.0,0.0,1548793.7291666667,0,947486,7601247.729166667
12,12,2027,5104968.0,0.0,2692230.729574074,0,1326500,9123698.729574073
12,12,2028,5118954.21369863,0.0,1552633.213425926,0,1083363,7754950.427124556
12,12,2029,5104968.0,0.0,1695989.945138889,0,1293789,8094746.945138888
12,12,2030,5104968.0,0.0,1695991.062037037,0,1461938,8262897.062037037
12,12,2031,5104968.0,0.0,1695990.6581018518,0,1013217,7814175.658101852
12,12,2032,5118954.21369863,0.0,2420017.8367592595,0,1266093,8805065.05045789
12,12,2033,5104968.0,0.0,2336052.043074074,0,1407328,8848348.043074075
12,12,2034,5104968.0,0.0,1695991.4398148148,0,968820,7769779.439814815
12,12,2035,5104968.0,0.0,1695989.4770833333,0,1920865,8721822.477083333
12,12,2036,5118954.21369863,0.0,1699830.9849537038,0,1721595,8540380.198652335
12,12,2037,5104968.0,0.0,2694546.5199814816,0,1151437,8950951.519981481
12,12,2038,5104968.0,0.0,1695989.6393518518,0,922769,7723726.639351852
12,12,2039,5104968.0,0.0,1695989.6747685184,0,1306666,8107623.674768519
12,12,2040,5118954.21369863,0.0,1699830.3136574074,0,1711351,8530135.527356038
12,12,2041,5104968.0,0.0,1695990.058101852,0,1200336,8001294.0581018515
12,12,2042,5104968.0,0.0,1695989.5180555556,0,1370915,8171872.518055555
12,12,2043,5104968.0,0.0,1401598.33125,0,549581,7056147.33125
12,12,2044,5118954.21369863,0.0,1847026.3939814814,0,1601863,8567843.607680112
12,12,2045,5104968.0,0.0,2598744.669583333,0,1669426,9373138.669583334
12,12,2046,5104968.0,0.0,1695989.9636574073,0,1126560,7927517.963657407
13,13,2017,5104968.0,0.0,1164184.2625,0,854915,7124067.2625
13,13,2018,5104968.0,0.0,1695992.0456018518,0,1175522,7976482.045601852
13,13,2019,5104968.0,0.0,1548794.744212963,0,1338578,7992340.744212963
13,13,2020,5118954.21369863,0.0,1699831.5340277778,0,1141352,7960137.747726408
13,13,2021,5104968.0,0.0,1695990.6069444444,0,1190419,7991377.606944445
13,13,2022,5104968.0,0.0,2335224.3672685185,0,1267541,8707733.367268518
13,13,2023,5104968.0,0.0,3683705.6950092595,0,2040380,10829053.69500926
13,13,2024,5118954.21369863,0.0,1405438.370138889,0,782544,7306936.583837519
13,13,2025,5104968.0,0.0,1990379.5988425927,0,1226546,8321893.598842593
13,13,2026,5104968.0,0.0,1548794.9650462964,0,1144711,7798473.965046296
13,13,2027,5104968.0,0.0,1548794.75625,0,1234247,7888009.75625
13,13,2028,5118954.21369863,0.0,1699829.8456018518,0,1603353,8422137.059300482
13,13,2029,5104968.0,0.0,1511940.0002314814,0,1724802,8341710.000231481
13,13,2030,5104968.0,0.0,1732845.3013888889,0,841876,7679689.301388889
13,13,2031,5104968.0,0.0,1695991.0284722222,0,1315962,8116921.028472222
13,13,2032,5118954.21369863,0.0,1552634.2104166667,0,1288706,7960294.424115296
13,13,2033,5104968.0,0.0,1695990.1372685186,0,1290131,8091089.137268519
13,13,2034,5104968.0,0.0,1548794.3349537037,0,1110020,7763782.334953704
13,13,2035,5104968.0,0.0,1548794.794675926,0,1324855,7978617.794675926
13,13,2036,5118954.21369863,0.0,1699830.2819444444,0,1500896,8319680.495643075
13,13,2037,5104968.0,0.0,1695990.0643518518,0,1314974,8115932.064351852
13,13,2038,5104968.0,0.0,1512450.0831018519,0,1344831,7962249.083101852
13,13,2039,5104968.0,0.0,1585137.1453703705,0,712294,7402399.145370371
13,13,2040,5118954.21369863,0.0,1699831.3321759258,0,1245374,8064159.5458745565
13,13,2041,5104968.0,0.0,2486399.0116481483,0,1525073,9116440.011648148
13,13,2042,5104968.0,0.0,1401598.3773148148,0,813562,7320128.377314815
13,13,2043,5104968.0,0.0,1990381.4881944444,0,1868458,8963807.488194445
13,13,2044,5118954.21369863,0.0,1699831.1976851851,0,874016,7692801.411383815
13,13,2045,5104968.0,0.0,1695989.3925925926,0,1206814,8007771.392592592
13,13,2046,5104968.0,0.0,1695989.6689814816,0,1253422,8054379.668981481
14,14,2017,5104968.0,0.0,1495703.749537037,0,724221,7324892.749537037
14,14,2018,5104968.0,0.0,1695990.800462963,0,1179435,7980393.800462963
14,14,2019,5104968.0,0.0,1548795.242361111,0,1165151,7818914.242361112
14,14,2020,5118954.21369863,0.0,2404547.00562963,0,1360383,8883884.21932826
14,14,2021,5104968.0,0.0,2463339.3704444445,0,1649107,9217414.370444445
14,14,2022,5104968.0,0.0,1695991.2835648148,0,1561492,8362451.283564815
14,14,2023,5104968.0,0.0,1695989.9155092593,0,1846101,8647058.91550926
14,14,2024,5118954.21369863,0.0,1405438.4127314815,0,843536,7367928.626430112
14,14,2025,5104968.0,0.0,1695989.2703703705,0,1178042,7978999.270370371
14,14,2026,5104968.0,0.0,2390815.7409074074,0,1398101,8893884.740907408
14,14,2027,5104968.0,0.0,1548793.9145833333,0,1243525,7897286.914583333
14,14,2028,5118954.21369863,0.0,1699830.0025462962,0,932079,7750863.216244927
14,14,2029,5104968.0,0.0,2626237.7892777775,0,1873179,9604384.789277777
14,14,2030,5104968.0,0.0,1548794.5460648148,0,853088,7506850.546064815
14,14,2031,5104968.0,0.0,1548793.1162037037,0,1293853,7947614.116203704
14,14,2032,5118954.21369863,0.0,1847026.4108796297,0,1518550,8484530.62457826
14,14,2033,5104968.0,0.0,1843186.9,0,1285389,8233543.9
14,14,2034,5104968.0,0.0,1695989.9881944444,0,1264576,8065533.988194444
14,14,2035,5104968.0,0.0,1695989.9949074073,0,1467943,8268900.994907407
14,14,2036,5118954.21369863,0.0,1699828.9791666667,0,1398454,8217237.192865297
14,14,2037,5104968.0,0.0,1695988.9884259258,0,1375049,8176005.988425925
14,14,2038,5104968.0,0.0,1695990.3645833333,0,1276369,8077327.364583333
14,14,2039,5104968.0,0.0,1843185.3659722223,0,1195451,8143604.365972223
14,14,2040,5118954.21369863,0.0,1552635.2578703703,0,1557922,8229511.471569001
14,14,2041,5104968.0,0.0,1695988.5747685186,0,998072,7799028.574768519
14,14,2042,5104968.0,0.0,1548794.1807870371,0,1252955,7906717.180787037
14,14,2043,5104968.0,0.0,1695990.4722222222,0,1359459,8160417.472222222
14,14,2044,5118954.21369863,0.0,1847024.4277777777,0,1826716,8792694.641476408
14,14,2045,5104968.0,0.0,1843184.2145833333,0,1496219,8444371.214583334
14,14,2046,5104968.0,0.0,1548793.4814814816,0,1555130,8208891.481481481
15,15,2017,5104968.0,0.0,1465378.3212962963,0,879947,7450293.321296296
15,15,2018,5104968.0,0.0,2332513.660222222,0,1193374,8630855.660222221
15,15,2019,5104968.0,0.0,1695989.9636574073,0,1350518,8151475.963657407
15,15,2020,5118954.21369863,0.0,1552634.1729166666,0,952009,7623597.386615297
15,15,2021,5104968.0,0.0,1548794.35625,0,1213536,7867298.35625
15,15,2022,5104968.0,0.0,1695989.9465277777,0,1310379,8111336.946527777
15,15,2023,5104968.0,0.0,1695990.949537037,0,1651832,8452790.949537037
15,15,2024,5118954.21369863,0.0,2516898.942314815,0,1197835,8833688.156013444
15,15,2025,5104968.0,0.0,1695990.3208333333,0,1170529,7971487.320833333
15,15,2026,5104968.0,0.0,1548794.6694444444,0,1199270,7853032.669444445
15,15,2027,5104968.0,0.0,1548167.0245370371,0,1309979,7963114.024537037
15,15,2028,5118954.21369863,0.0,1699829.4831018518,0,1045102,7863885.6968004815
15,15,2029,5104968.0,0.0,1548794.575462963,0,1342954,7996716.575462963
15,15,2030,5104968.0,0.0,1548793.7319444444,0,948688,7602449.731944445
15,15,2031,5104968.0,0.0,1695989.1458333333,0,1801887,8602844.145833334
15,15,2032,5118954.21369863,0.0,2490809.8832962965,0,801847,8411611.096994927
15,15,2033,5104968.0,0.0,1843187.6719907408,0,1648652,8596807.671990741
15,15,2034,5104968.0,0.0,1695991.0141203704,0,1409872,8210831.01412037
15,15,2035,5104968.0,0.0,1548793.9453703703,0,1377285,8031046.9453703705
15,15,2036,5118954.21369863,0.0,1699829.7465277778,0,1180475,7999258.960226408
15,15,2037,5104968.0,0.0,1695989.799074074,0,1291021,8091978.799074074
15,15,2038,5104968.0,0.0,1695990.3157407409,0,922333,7723291.315740741
15,15,2039,5104968.0,0.0,1695989.2136574073,0,1500464,8301421.213657407
15,15,2040,5118954.21369863,0.0,1405438.380787037,0,800832,7325224.5944856675
15,15,2041,5104968.0,0.0,1843186.6819444445,0,1543316,8491470.681944445
15,15,2042,5104968.0,0.0,1548793.6733796296,0,1551629,8205390.67337963
15,15,2043,5104968.0,0.0,1695990.1395833334,0,1197581,7998539.139583333
15,15,2044,5118954.21369863,0.0,2563958.367666667,0,1378600,9061512.581365297
15,15,2045,5104968.0,0.0,1772194.6111111112,0,990447,7867609.611111111
15,15,2046,5104968.0,0.0,1695990.1613425927,0,1367779,8168737.161342593
16,16,2017,5104968.0,0.0,1500211.7833333334,0,793199,7398378.783333333
16,16,2018,5104968.0,0.0,1695990.0743055556,0,1688176,8489134.074305555
16,16,2019,5104968.0,0.0,1695990.4319444445,0,1065055,7866013.431944445
16,16,2020,5118954.21369863,0.0,1699828.8194444445,0,1612059,8430842.033143075
16,16,2021,5104968.0,0.0,1695989.2020833334,0,1557455,8358412.202083333
16,16,2022,5104968.0,0.0,1401598.3502314815,0,768221,7274787.350231482
16,16,2023,5104968.0,0.0,1695990.43125,0,1737677,8538635.43125
16,16,2024,5118954.21369863,0.0,1699830.1761574075,0,1401772,8220556.389856038
16,16,2025,5104968.0,0.0,1401598.3719907408,0,531414,7037980.37199074
16,16,2026,5104968.0,0.0,1695989.5,0,1676333,8477290.5
16,16,2027,5104968.0,0.0,1695990.9743055555,0,1312660,8113618.974305555
16,16,2028,5118954.21369863,0.0,1847026.2449074073,0,1455148,8421128.458606038
16,16,2029,5104968.0,0.0,1548793.6358796295,0,1403064,8056825.635879629
16,16,2030,5104968.0,0.0,1695989.719675926,0,984486,7785443.7196759265
16,16,2031,5104968.0,0.0,1695991.0034722222,0,1643529,8444488.003472222
16,16,2032,5118954.21369863,0.0,1552634.675462963,0,906490,7578078.889161593
16,16,2033,5104968.0,0.0,1695244.1104166666,0,1147513,7947725.110416667
16,16,2034,5104968.0,0.0,1695990.8796296297,0,1173018,7973976.87962963
16,16,2035,5104968.0,0.0,1548794.7310185186,0,1042469,7696231.731018519
16,16,2036,5118954.21369863,0.0,1699830.6541666668,0,733043,7551827.867865297
16,16,2037,5104968.0,0.0,1695990.1863425926,0,1482288,8283246.186342592
16,16,2038,5104968.0,0.0,1695990.0194444444,0,1377886,8178844.019444444
16,16,2039,5104968.0,0.0,2501050.438666667,0,1435622,9041640.438666668
16,16,2040,5118954.21369863,0.0,2482605.713972222,0,1371340,8972899.927670851
16,16,2041,5104968.0,0.0,1695990.6969907407,0,1095636,7896594.6969907405
16,16,2042,5104968.0,0.0,1401598.4212962964,0,833588,7340154.421296297
16,16,2043,5104968.0,0.0,1695990.2416666667,0,1180910,7981868.241666667
16,16,2044,5118954.21369863,0.0,1552634.2275462963,0,1187820,7859408.441244926
16,16,2045,5104968.0,0.0,2324460.33487963,0,1373566,8802994.33487963
16,16,2046,5104968.0,0.0,1695989.1324074075,0,1176710,7977667.132407407
17,17,2017,5104968.0,0.0,2458407.806925926,0,841909,8405284.806925926
17,17,2018,5104968.0,0.0,1695990.4583333333,0,1169538,7970496.458333333
17,17,2019,5104968.0,0.0,1695990.1546296296,0,1595035,8395993.15462963
17,17,2020,5118954.21369863,0.0,1699829.713888889,0,1342474,8161257.927587519
17,17,2021,5104968.0,0.0,1695991.130787037,0,1619114,8420073.130787037
17,17,2022,5104968.0,0.0,1695990.7699074075,0,1248974,8049932.769907407
17,17,2023,5104968.0,0.0,1695988.8967592593,0,1506626,8307582.8967592595
17,17,2024,5118954.21369863,0.0,1405438.319675926,0,856057,7380449.533374556
17,17,2025,5104968.0,0.0,1695989.7564814815,0,1648050,8449007.756481482
17,17,2026,5104968.0,0.0,1692882.8967592593,0,1455863,8253713.8967592595
17,17,2027,5104968.0,0.0,1695990.1402777778,0,1417131,8218089.140277778
17,17,2028,5118954.21369863,0.0,1699829.9425925927,0,1621409,8440193.156291222
17,17,2029,5104968.0,0.0,1401598.3324074075,0,1007694,7514260.332407407
17,17,2030,5104968.0,0.0,1843186.187962963,0,1419555,8367709.187962963
17,17,2031,5104968.0,0.0,1548794.157175926,0,1197584,7851346.1571759265
17,17,2032,5118954.21369863,0.0,1699830.463425926,0,1041014,7859798.677124556
17,17,2033,5104968.0,0.0,1695990.1048611111,0,1388140,8189098.104861111
17,17,2034,5104968.0,0.0,1695991.1138888889,0,946823,7747782.113888889
17,17,2035,5104968.0,0.0,1683589.617361111,0,1580751,8369308.617361112
17,17,2036,5118954.21369863,0.0,1699829.7958333334,0,1180157,7998941.009531964
17,17,2037,5104968.0,0.0,2550582.9429537035,0,1729208,9384758.942953704
17,17,2038,5104968.0,0.0,1695988.8574074074,0,1304284,8105240.857407408
17,17,2039,5104968.0,0.0,1695990.0652777778,0,1790865,8591823.065277778
17,17,2040,5118954.21369863,0.0,1699830.8333333333,0,1347007,8165792.047031963
