subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
relay,delay,3,3,0,0,663821.5277777778,663821.5277777778
relay,repair,3,3,674719,0,27403.333333333332,702122.3333333334
safety,delay,3,3,0,0,1642.3636574074073,1642.3636574074073
safety,repair,3,3,164632,0,1106.6666666666665,165738.66666666666
sensors,delay,3,3,0,0,4258.204398148148,4258.204398148148
sensors,repair,3,3,626436,0,3830.0,630266.0
service_items,delay,3,3,0,0,1421.6236111111111,1421.6236111111111
service_items,repair,3,3,24510,0,1108.3333333333335,25618.333333333336
tower_substructure,delay,3,3,0,0,1409.9391203703703,1409.9391203703703
tower_substructure,repair,3,3,308314,0,1008.3333333333334,309322.3333333334
transformer,delay,3,3,0,0,1023.3291666666667,1023.3291666666667
transformer,maintenance,3,3,4176,0,580.0,4756.0
transformer,repair,3,3,2300,0,40.0,2340.0
xformer,delay,3,3,0,0,772.4615740740741,772.4615740740741
xformer,repair,3,3,139227,0,782.5,140009.5
yaw,delay,3,3,0,0,50500.15462962963,50500.15462962963
yaw,repair,3,3,173941,0,16943.333333333332,190884.33333333334
blades,delay,4,4,0,0,8218.981249999999,8218.981249999999
blades,repair,4,4,311427,0,7227.5,318654.5
controls,delay,4,4,0,0,48031.90416666667,48031.90416666667
controls,repair,4,4,610570,0,9326.666666666666,619896.6666666666
electrical,delay,4,4,0,0,234786.17592592593,234786.17592592593
electrical,repair,4,4,289616,0,9257.5,298873.5
gearbox,delay,4,4,0,0,26885149.236574072,26885149.236574072
gearbox,repair,4,4,22728290,0,2196204.5833333335,24924494.583333332
generator,delay,4,4,0,0,5897781.655324074,5897781.655324074
generator,repair,4,4,6597984,0,400430.0,6998414.0
heat_cool,delay,4,4,0,0,1684.9407407407407,1684.9407407407407
heat_cool,repair,4,4,305592,0,1693.3333333333335,307285.3333333333
hub,delay,4,4,0,0,1032155.2641203704,1032155.2641203704
hub,repair,4,4,420519,0,52251.66666666667,472770.6666666667
main_bearing_failures,delay,4,4,0,0,84514.0175462963,84514.0175462963
main_bearing_failures,repair,4,4,881000,0,37184.0,918184.0
main_bearing_maintenance,delay,4,4,0,0,2884.993287037037,2884.993287037037
main_bearing_maintenance,maintenance,4,4,620000,0,1240.0,621240.0
oil,delay,4,4,0,0,3059.0499999999997,3059.0499999999997
oil,repair,4,4,258330,0,2925.0,261254.99999999997
other,delay,4,4,0,0,11426.292361111111,11426.292361111111
other,repair,4,4,687796,0,8758.333333333334,696554.3333333334
pitch,delay,4,4,0,0,78756.13472222222,78756.13472222222
pitch,repair,4,4,1574960,0,20975.831944444446,1595935.8319444444
power_supply,delay,4,4,0,0,379305.3425925926,379305.3425925926
power_supply,repair,4,4,1699867,0,29960.0,1729827.0
pump_motor,delay,4,4,0,0,3540.721759259259,3540.721759259259
pump_motor,repair,4,4,614940,0,2735.0,617675.0
relay,delay,4,4,0,0,1558236.9349537038,1558236.9349537038
relay,repair,4,4,742159,0,74705.0,816864.0
safety,delay,4,4,0,0,1447.3569444444445,1447.3569444444445
safety,repair,4,4,159070,0,1137.5,160207.5
sensors,delay,4,4,0,0,4154.889351851852,4154.889351851852
sensors,repair,4,4,715120,0,3825.0,718945.0
service_items,delay,4,4,0,0,1504.95,1504.95
service_items,repair,4,4,27613,0,1168.3333333333335,28781.333333333336
tower_substructure,delay,4,4,0,0,1701.593287037037,1701.593287037037
tower_substructure,repair,4,4,348645,0,1097.5,349742.5
transformer,delay,4,4,0,0,996.6571759259259,996.6571759259259
transformer,maintenance,4,4,4176,0,580.0,4756.0
transformer,repair,4,4,3450,0,60.0,3510.0
xformer,delay,4,4,0,0,7659.836805555556,7659.836805555556
xformer,repair,4,4,174881,0,1059.1666666666667,175940.16666666666
yaw,delay,4,4,0,0,135629.72060185185,135629.72060185185
yaw,repair,4,4,160611,0,9280.0,169891.0
blades,delay,5,5,0,0,8452.293287037037,8452.293287037037
blades,repair,5,5,304434,0,7475.0,311909.0
controls,delay,5,5,0,0,149628.82615740743,149628.82615740743
controls,repair,5,5,607338,0,9370.0,616708.0
electrical,delay,5,5,0,0,74241.79421296297,74241.79421296297
electrical,repair,5,5,258556,0,9245.833333333334,267801.8333333333
gearbox,delay,5,5,0,0,28140602.28425926,28140602.28425926
gearbox,repair,5,5,19763880,0,1910479.1666666667,21674359.166666668
generator,delay,5,5,0,0,6216427.197453704,6216427.197453704
generator,repair,5,5,6936555,0,426292.5,7362847.5
heat_cool,delay,5,5,0,0,2448.2824074074074,2448.2824074074074
heat_cool,repair,5,5,299272,0,1658.3333333333335,300930.3333333333
hub,delay,5,5,0,0,207967.65162037036,207967.65162037036
hub,repair,5,5,406312,0,52018.333333333336,458330.3333333333
main_bearing_failures,delay,5,5,0,0,145583.09523148148,145583.09523148148
main_bearing_failures,repair,5,5,927500,0,37194.0,964694.0
main_bearing_maintenance,delay,5,5,0,0,2796.6238425925926,2796.6238425925926
main_bearing_maintenance,maintenance,5,5,625000,0,1250.0,626250.0
oil,delay,5,5,0,0,4084.8479166666666,4084.8479166666666
oil,repair,5,5,254838,0,2960.0,257797.99999999997
other,delay,5,5,0,0,113083.83518518519,113083.83518518519
other,repair,5,5,730810,0,14542.5,745352.5
pitch,delay,5,5,0,0,89943.35069444444,89943.35069444444
pitch,repair,5,5,1604815,0,24856.666666666668,1629671.6666666667
power_supply,delay,5,5,0,0,442657.4025462963,442657.4025462963
power_supply,repair,5,5,1584874,0,29755.833333333336,1614629.8333333333
pump_motor,delay,5,5,0,0,3525.6807870370367,3525.6807870370367
pump_motor,repair,5,5,604890,0,2636.6666666666665,607526.6666666667
relay,delay,5,5,0,0,1108820.4280092593,1108820.4280092593
relay,repair,5,5,748830,0,98291.66666666667,847121.6666666666
safety,delay,5,5,0,0,1629.8722222222223,1629.8722222222223
safety,repair,5,5,182794,0,1175.8333333333333,183969.83333333334
sensors,delay,5,5,0,0,4343.229861111111,4343.229861111111
sensors,repair,5,5,705497,0,3985.0,709482.0
service_items,delay,5,5,0,0,1987.4726851851851,1987.4726851851851
service_items,repair,5,5,34457,0,1397.5,35854.5
tower_substructure,delay,5,5,0,0,1172.4460648148147,1172.4460648148147
tower_substructure,repair,5,5,319495,0,872.5,320367.5
transformer,delay,5,5,0,0,1089.1618055555555,1089.1618055555555
transformer,maintenance,5,5,4176,0,580.0,4756.0
transformer,repair,5,5,2875,0,50.0,2925.0
xformer,delay,5,5,0,0,16425.71597222222,16425.71597222222
xformer,repair,5,5,271576,0,1065.8333333333333,272641.8333333333
yaw,delay,5,5,0,0,1437.4539351851852,1437.4539351851852
yaw,repair,5,5,166108,0,1600.0,167708.0
blades,delay,6,6,0,0,8661.480324074073,8661.480324074073
blades,repair,6,6,283582,0,6955.0,290537.0
controls,delay,6,6,0,0,6789.868981481482,6789.868981481482
controls,repair,6,6,578536,0,5698.333333333333,584234.3333333334
electrical,delay,6,6,0,0,20013.00972222222,20013.00972222222
electrical,repair,6,6,215173,0,6009.166666666667,221182.16666666666
gearbox,delay,6,6,0,0,27428818.327546295,27428818.327546295
gearbox,repair,6,6,20165605,0,1934702.5,22100307.5
generator,delay,6,6,0,0,5217792.819444444,5217792.819444444
generator,repair,6,6,6356031,0,329508.5625,6685539.5625
heat_cool,delay,6,6,0,0,1849.0935185185185,1849.0935185185185
heat_cool,repair,6,6,314760,0,1744.1666666666667,316504.1666666666
hub,delay,6,6,0,0,1362573.2516203704,1362573.2516203704
hub,repair,6,6,562991,0,99003.33333333334,661994.3333333334
main_bearing_failures,delay,6,6,0,0,256.662037037037,256.662037037037
main_bearing_failures,repair,6,6,744000,0,160.0,744160.0
main_bearing_maintenance,delay,6,6,0,0,2784.927083333333,2784.927083333333
main_bearing_maintenance,maintenance,6,6,627500,0,1255.0,628755.0
oil,delay,6,6,0,0,3573.197685185185,3573.197685185185
oil,repair,6,6,262084,0,2946.6666666666665,265030.6666666666
other,delay,6,6,0,0,292364.08958333335,292364.08958333335
other,repair,6,6,621424,0,25280.833333333332,646704.8333333334
pitch,delay,6,6,0,0,40818.48101851852,40818.48101851852
pitch,repair,6,6,1491270,0,20474.166666666668,1511744.1666666667
power_supply,delay,6,6,0,0,1165189.4844907408,1165189.4844907408
power_supply,repair,6,6,1727827,0,101546.66666666667,1829373.6666666665
pump_motor,delay,6,6,0,0,3491.5537037037034,3491.5537037037034
pump_motor,repair,6,6,541302,0,2453.333333333333,543755.3333333334
relay,delay,6,6,0,0,755136.5354166667,755136.5354166667
relay,repair,6,6,747343,0,51225.833333333336,798568.8333333334
safety,delay,6,6,0,0,1544.062037037037,1544.062037037037
safety,repair,6,6,174816,0,1162.5,175978.5
sensors,delay,6,6,0,0,4304.050925925926,4304.050925925926
sensors,repair,6,6,712690,0,3758.333333333333,716448.3333333334
service_items,delay,6,6,0,0,1996.6113425925926,1996.6113425925926
service_items,repair,6,6,33418,0,1430.8333333333335,34848.833333333336
tower_substructure,delay,6,6,0,0,1347.4400462962963,1347.4400462962963
tower_substructure,repair,6,6,362658,0,1106.6666666666667,363764.6666666667
transformer,delay,6,6,0,0,1107.487962962963,1107.487962962963
transformer,maintenance,6,6,4176,0,580.0,4756.0
transformer,repair,6,6,3450,0,60.0,3510.0
xformer,delay,6,6,0,0,1245.794212962963,1245.794212962963
xformer,repair,6,6,54930,0,887.5,55817.5
yaw,delay,6,6,0,0,306298.01828703703,306298.01828703703
yaw,repair,6,6,191091,0,16968.333333333332,208059.33333333334
blades,delay,7,7,0,0,292393.7951388889,292393.7951388889
blades,repair,7,7,427897,0,52327.5,480224.5
controls,delay,7,7,0,0,42991.438425925924,42991.438425925924
controls,repair,7,7,564278,0,8923.333333333332,573201.3333333334
electrical,delay,7,7,0,0,125152.1349537037,125152.1349537037
electrical,repair,7,7,245130,0,9258.333333333334,254388.3333333333
gearbox,delay,7,7,0,0,29368190.280555554,29368190.280555554
gearbox,repair,7,7,19814654,0,1898330.0,21712984.0
generator,delay,7,7,0,0,5643676.89212963,5643676.89212963
generator,repair,7,7,7264171,0,415570.8333333333,7679741.833333333
heat_cool,delay,7,7,0,0,2307.445833333333,2307.445833333333
heat_cool,repair,7,7,328152,0,1818.3333333333335,329970.3333333333
hub,delay,7,7,0,0,6539.102777777777,6539.102777777777
hub,repair,7,7,255101,0,5075.0,260176.0
main_bearing_failures,delay,7,7,0,0,428878.99717592594,428878.99717592594
main_bearing_failures,repair,7,7,1573500,0,111322.0,1684822.0
main_bearing_maintenance,delay,7,7,0,0,2545.8125,2545.8125
main_bearing_maintenance,maintenance,7,7,627500,0,1255.0,628755.0
oil,delay,7,7,0,0,3383.190972222222,3383.190972222222
oil,repair,7,7,251989,0,2923.333333333333,254912.3333333333
other,delay,7,7,0,0,54690.694444444445,54690.694444444445
other,repair,7,7,622802,0,14143.333333333334,636945.3333333334
pitch,delay,7,7,0,0,119611.80625,119611.80625
pitch,repair,7,7,1696295,0,25626.666666666668,1721921.6666666667
power_supply,delay,7,7,0,0,550421.3877314815,550421.3877314815
power_supply,repair,7,7,1402315,0,56513.333333333336,1458828.3333333333
pump_motor,delay,7,7,0,0,3216.54537037037,3216.54537037037
pump_motor,repair,7,7,537628,0,2406.6666666666665,540034.6666666667
relay,delay,7,7,0,0,157328.10416666666,157328.10416666666
relay,repair,7,7,715108,0,51093.33333333333,766201.3333333334
safety,delay,7,7,0,0,1576.5509259259259,1576.5509259259259
safety,repair,7,7,169670,0,1096.6666666666665,170766.66666666666
sensors,delay,7,7,0,0,4138.230324074074,4138.230324074074
sensors,repair,7,7,627323,0,3748.333333333333,631071.3333333334
service_items,delay,7,7,0,0,1484.9671296296297,1484.9671296296297
service_items,repair,7,7,30716,0,1228.3333333333335,31944.333333333336
tower_substructure,delay,7,7,0,0,884.9506944444445,884.9506944444445
tower_substructure,repair,7,7,302938,0,971.6666666666667,303909.6666666667
transformer,delay,7,7,0,0,1225.8247685185186,1225.8247685185186
transformer,maintenance,7,7,4176,0,580.0,4756.0
transformer,repair,7,7,4025,0,70.0,4095.0
xformer,delay,7,7,0,0,4595.259490740741,4595.259490740741
xformer,repair,7,7,266416,0,1228.3333333333335,267644.3333333333
yaw,delay,7,7,0,0,140640.55046296297,140640.55046296297
yaw,repair,7,7,209100,0,24790.0,233890.0
blades,delay,8,8,0,0,8528.154398148148,8528.154398148148
blades,repair,8,8,298838,0,7225.0,306063.0
controls,delay,8,8,0,0,65013.683333333334,65013.683333333334
controls,repair,8,8,526093,0,7010.0,533103.0
electrical,delay,8,8,0,0,244442.7736111111,244442.7736111111
electrical,repair,8,8,288152,0,14535.0,302687.0
gearbox,delay,8,8,0,0,29721906.078472223,29721906.078472223
gearbox,repair,8,8,22848066,0,2205881.875,25053947.875
generator,delay,8,8,0,0,4487417.968287037,4487417.968287037
generator,repair,8,8,6232774,0,361783.3333333333,6594557.333333333
heat_cool,delay,8,8,0,0,1811.5773148148148,1811.5773148148148
heat_cool,repair,8,8,300928,0,1667.5,302595.5
hub,delay,8,8,0,0,1079535.4104166667,1079535.4104166667
hub,repair,8,8,426668,0,52360.0,479028.0
main_bearing_failures,delay,8,8,0,0,259.9979166666667,259.9979166666667
main_bearing_failures,repair,8,8,790500,0,170.0,790670.0
main_bearing_maintenance,delay,8,8,0,0,3032.4738425925925,3032.4738425925925
main_bearing_maintenance,maintenance,8,8,635000,0,1270.0,636270.0
oil,delay,8,8,0,0,3281.5444444444443,3281.5444444444443
oil,repair,8,8,258979,0,2960.0,261938.99999999997
other,delay,8,8,0,0,11463.867129629629,11463.867129629629
other,repair,8,8,679932,0,8500.833333333334,688432.8333333334
pitch,delay,8,8,0,0,20472.99236111111,20472.99236111111
pitch,repair,8,8,1585775,0,17249.166666666668,1603024.1666666667
power_supply,delay,8,8,0,0,509819.0523148148,509819.0523148148
power_supply,repair,8,8,1524759,0,47699.166666666664,1572458.1666666665
pump_motor,delay,8,8,0,0,3172.404861111111,3172.404861111111
pump_motor,repair,8,8,612644,0,2780.0,615424.0
relay,delay,8,8,0,0,4877.353472222222,4877.353472222222
relay,repair,8,8,652739,0,3750.0,656489.0
safety,delay,8,8,0,0,1209.8886574074074,1209.8886574074074
safety,repair,8,8,171352,0,1160.0,172512.0
sensors,delay,8,8,0,0,4988.211111111111,4988.211111111111
sensors,repair,8,8,749432,0,3918.333333333333,753350.3333333334
service_items,delay,8,8,0,0,1403.2930555555556,1403.2930555555556
service_items,repair,8,8,29806,0,1267.5,31073.500000000004
tower_substructure,delay,8,8,0,0,1656.588888888889,1656.588888888889
tower_substructure,repair,8,8,354821,0,1055.8333333333333,355876.8333333334
transformer,delay,8,8,0,0,1274.992361111111,1274.992361111111
transformer,maintenance,8,8,4176,0,580.0,4756.0
transformer,repair,8,8,6900,0,120.0,7020.0
xformer,delay,8,8,0,0,49255.1875,49255.1875
xformer,repair,8,8,269394,0,1102.5,270496.5
yaw,delay,8,8,0,0,69584.32129629629,69584.32129629629
yaw,repair,8,8,159615,0,9334.166666666666,168949.16666666666
blades,delay,9,9,0,0,8112.309722222222,8112.309722222222
blades,repair,9,9,324675,0,7637.5,332312.5
controls,delay,9,9,0,0,6722.376851851852,6722.376851851852
controls,repair,9,9,527748,0,5751.666666666666,533499.6666666666
electrical,delay,9,9,0,0,61012.79513888889,61012.79513888889
electrical,repair,9,9,207405,0,5952.5,213357.5
gearbox,delay,9,9,0,0,29333925.52222222,29333925.52222222
gearbox,repair,9,9,20514952,0,2002370.4166666667,22517322.416666668
generator,delay,9,9,0,0,5670446.272222222,5670446.272222222
generator,repair,9,9,7076665,0,439265.8333333333,7515930.833333333
heat_cool,delay,9,9,0,0,2264.9175925925924,2264.9175925925924
heat_cool,repair,9,9,304096,0,1685.0,305781.0
hub,delay,9,9,0,0,5887.4326388888885,5887.4326388888885
hub,repair,9,9,242544,0,4850.0,247394.0
main_bearing_failures,delay,9,9,0,0,327832.78675925924,327832.78675925924
main_bearing_failures,repair,9,9,1204000,0,74248.0,1278248.0
main_bearing_maintenance,delay,9,9,0,0,3054.9395833333333,3054.9395833333333
main_bearing_maintenance,maintenance,9,9,617500,0,1235.0,618735.0
oil,delay,9,9,0,0,2975.7145833333334,2975.7145833333334
oil,repair,9,9,259241,0,3016.6666666666665,262257.6666666666
other,delay,9,9,0,0,11737.150925925926,11737.150925925926
other,repair,9,9,652840,0,8600.833333333334,661440.8333333334
pitch,delay,9,9,0,0,285045.53842592594,285045.53842592594
pitch,repair,9,9,1583165,0,20993.333333333332,1604158.3333333335
power_supply,delay,9,9,0,0,259958.92060185186,259958.92060185186
power_supply,repair,9,9,1358339,0,29516.666666666668,1387855.6666666665
pump_motor,delay,9,9,0,0,2714.0657407407407,2714.0657407407407
pump_motor,repair,9,9,574602,0,2590.0,577192.0
relay,delay,9,9,0,0,758359.6550925926,758359.6550925926
relay,repair,9,9,766085,0,27785.833333333332,793870.8333333334
safety,delay,9,9,0,0,1387.374537037037,1387.374537037037
safety,repair,9,9,154450,0,1100.8333333333333,155550.83333333334
sensors,delay,9,9,0,0,4816.563425925926,4816.563425925926
sensors,repair,9,9,797583,0,4073.333333333333,801656.3333333334
service_items,delay,9,9,0,0,1526.6243055555556,1526.6243055555556
service_items,repair,9,9,30845,0,1234.1666666666667,32079.166666666668
tower_substructure,delay,9,9,0,0,1176.5962962962963,1176.5962962962963
tower_substructure,repair,9,9,310213,0,919.1666666666666,311132.1666666667
transformer,delay,9,9,0,0,1049.160648148148,1049.160648148148
transformer,maintenance,9,9,4176,0,580.0,4756.0
transformer,repair,9,9,2300,0,40.0,2340.0
xformer,delay,9,9,0,0,12225.853703703706,12225.853703703706
xformer,repair,9,9,272500,0,1100.8333333333335,273600.8333333333
yaw,delay,9,9,0,0,188056.39907407408,188056.39907407408
yaw,repair,9,9,137332,0,9142.5,146474.5
blades,delay,10,10,0,0,8370.702083333334,8370.702083333334
blades,repair,10,10,297367,0,7087.5,304454.5
controls,delay,10,10,0,0,15289.06111111111,15289.06111111111
controls,repair,10,10,582737,0,7406.666666666666,590143.6666666666
electrical,delay,10,10,0,0,223571.7775462963,223571.7775462963
electrical,repair,10,10,268900,0,9082.5,277982.5
gearbox,delay,10,10,0,0,29751761.553703703,29751761.553703703
gearbox,repair,10,10,19833666,0,1901646.6666666667,21735312.666666668
generator,delay,10,10,0,0,3676134.1958333333,3676134.1958333333
generator,repair,10,10,6609320,0,375886.6666666667,6985206.666666667
heat_cool,delay,10,10,0,0,2087.4453703703703,2087.4453703703703
heat_cool,repair,10,10,284992,0,1579.1666666666667,286571.1666666666
hub,delay,10,10,0,0,2198802.857638889,2198802.857638889
hub,repair,10,10,565773,0,99003.33333333334,664776.3333333334
main_bearing_failures,delay,10,10,0,0,165.83171296296297,165.83171296296297
main_bearing_failures,repair,10,10,558000,0,120.0,558120.0
main_bearing_maintenance,delay,10,10,0,0,2924.123148148148,2924.123148148148
main_bearing_maintenance,maintenance,10,10,627500,0,1255.0,628755.0
oil,delay,10,10,0,0,3649.029861111111,3649.029861111111
oil,repair,10,10,238265,0,2800.0,241064.99999999997
other,delay,10,10,0,0,147915.45393518519,147915.45393518519
other,repair,10,10,635214,0,19651.666666666668,654865.6666666666
pitch,delay,10,10,0,0,72106.52939814815,72106.52939814815
pitch,repair,10,10,1590970,0,21217.5,1612187.5
power_supply,delay,10,10,0,0,541739.3289351852,541739.3289351852
power_supply,repair,10,10,1500265,0,20760.833333333332,1521025.8333333333
pump_motor,delay,10,10,0,0,3131.5368055555555,3131.5368055555555
pump_motor,repair,10,10,567158,0,2531.6666666666665,569689.6666666667
relay,delay,10,10,0,0,98287.15138888889,98287.15138888889
relay,repair,10,10,680326,0,27475.0,707801.0
safety,delay,10,10,0,0,1995.7145833333332,1995.7145833333332
safety,repair,10,10,186784,0,1207.5,187991.5
sensors,delay,10,10,0,0,4090.728009259259,4090.728009259259
sensors,repair,10,10,656374,0,3803.333333333333,660177.3333333334
service_items,delay,10,10,0,0,1461.6284722222222,1461.6284722222222
service_items,repair,10,10,25671,0,1160.8333333333335,26831.833333333336
tower_substructure,delay,10,10,0,0,1236.6018518518517,1236.6018518518517
tower_substructure,repair,10,10,326615,0,879.1666666666666,327494.1666666667
transformer,delay,10,10,0,0,984.1604166666666,984.1604166666666
transformer,maintenance,10,10,4176,0,580.0,4756.0
transformer,repair,10,10,3450,0,60.0,3510.0
xformer,delay,10,10,0,0,14507.770601851851,14507.770601851851
xformer,repair,10,10,148827,0,907.5,149734.5
