run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
11,11,2021,960435.0,566461.28125,,7299.450925925926,7299.459259259259,7299.467824074074
11,11,2022,1154920.0875,371975.625,,7299.469444444444,7299.477083333333,7299.4331018518515
11,11,2023,1201185.625,472905.58125,,7299.450925925926,7299.447453703704,7299.460416666667
11,11,2024,1049469.6375,628401.875,,7319.460648148148,7319.431712962963,7319.451851851852
11,11,2025,1051036.875,475859.45,,7299.468287037037,7299.46574074074,7299.469444444444
11,11,2026,1176859.8125,644427.5,,7299.415046296296,7299.470138888889,7299.459259259259
11,11,2027,960592.5,566303.5625,,7299.444675925925,7299.450231481482,7299.440046296296
11,11,2028,1087313.08125,590557.95,,7319.489814814815,7319.43449074074,7319.441203703704
11,11,2029,1068093.61875,440177.675,,7299.475694444444,7299.446759259259,7299.4326388888885
11,11,2030,1216537.80625,476178.125,,7299.447453703704,7299.447916666667,7299.465277777777
11,11,2031,1182442.95,491647.95,,7299.444212962962,7299.440509259259,7299.471296296296
11,11,2032,1284070.35,393801.11875,,7319.432175925926,7319.41712962963,7319.461574074074
11,11,2033,1072783.925,601308.2,,7299.449305555556,7299.4530092592595,7299.475462962963
11,11,2034,1382114.49375,291977.9375,,7299.462731481482,7299.457175925926,7299.4530092592595
11,11,2035,1367856.5875,306235.625,,7299.437037037037,7299.459490740741,7299.435416666666
11,11,2036,586108.53125,1238957.8625,,7319.444212962963,7319.465277777777,7319.467361111111
11,11,2037,1144801.19375,382095.0,,7299.446296296296,7299.471296296296,7299.449305555556
11,11,2038,1311196.53125,362896.25,,7299.43125,7299.47962962963,7299.439351851852
11,11,2039,1204095.4375,469996.25,,7299.454629629629,7299.44837962963,7299.423379629629
11,11,2040,1340377.7375,337494.65,,7319.418518518519,7319.418981481482,7319.454861111111
11,11,2041,1032294.375,494601.90625,,7299.4430555555555,7299.469444444444,7299.46412037037
11,11,2042,834915.74375,839175.9,,7299.449305555556,7299.44837962963,7299.454166666666
11,11,2043,1321944.8125,204950.94375,,7299.462037037037,7299.47037037037,7299.42662037037
11,11,2044,1209103.85,468614.1875,,7319.457638888889,7319.427083333333,7319.440277777778
11,11,2045,1295840.5,378252.5,,7299.467824074074,7299.456481481481,7299.440972222222
11,11,2046,1186222.8625,487868.3,,7299.460185185185,7299.4375,7299.461342592593
12,12,2017,1282223.6375,526735.625,0.0,7279.481944444445,7279.473148148148,7279.430555555556
12,12,2018,1081591.875,445304.14375,0.0,7299.4638888888885,7299.444675925926,7299.465509259259
12,12,2019,739390.725,934699.25625,0.0,7299.4743055555555,7299.465509259259,7299.463425925926
12,12,2020,1072700.49375,605171.2375,0.0,7319.491898148148,7319.45625,7319.446064814814
12,12,2021,1001200.74375,525695.625,0.0,7299.4537037037035,7299.47337962963,7299.438425925926
12,12,2022,847113.75,679781.9625,1603600.929,7299.4525462962965,7299.409953703704,7299.435416666666
12,12,2023,1469049.24375,57846.1625,152409.59999999998,7299.4331018518515,7299.455324074074,7299.449537037037
12,12,2024,1224378.59375,453493.70625,0.0,7319.407407407407,7319.439583333333,7319.451851851852
12,12,2025,1299697.4125,374393.75,0.0,7299.455324074074,7299.427546296296,7299.450462962963
12,12,2026,865974.375,660921.03125,0.0,7299.447916666667,7299.431712962963,7299.4432870370365
12,12,2027,1083494.31875,590598.375,996239.6429999999,7299.442361111111,7299.46412037037,7299.486342592592
12,12,2028,1231775.8,298899.125,0.0,7319.435416666666,7319.405787037037,7319.447222222222
12,12,2029,1315294.6375,358796.9625,0.0,7299.4331018518515,7299.454398148148,7299.457638888889
12,12,2030,1227091.4875,447001.25,0.0,7299.438194444444,7299.446064814814,7299.440277777778
