run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
15,15,2027,1208545.6,465546.875,7299.421064814815,7299.467592592592,7299.457407407407
15,15,2028,1289255.625,241419.9125,7319.47662037037,7319.447685185185,7319.450925925926
15,15,2029,679624.76875,994467.79375,7299.445833333333,7299.456481481481,7299.465277777777
15,15,2030,1287650.675,239245.95625,7299.476388888889,7299.4956018518515,7299.450462962963
15,15,2031,1303318.81875,370771.25,7299.468287037037,7299.472916666667,7299.455324074074
15,15,2032,1205748.4,472122.5,7319.435879629629,7319.448611111111,7319.455324074074
15,15,2033,1379700.0,0.0,7299.4844907407405,7299.444907407407,7299.45
15,15,2034,1155549.60625,518541.95,7299.445601851852,7299.460185185185,7299.466898148148
15,15,2035,1299307.95,374783.43125,7299.471527777778,7299.436111111111,7299.467592592592
15,15,2036,1306195.3375,371676.875,7319.43287037037,7319.443981481481,7319.437962962963
15,15,2037,1341121.35625,332971.25,7299.464814814814,7299.450462962963,7299.45625
15,15,2038,1379700.0,0.0,7299.422222222222,7299.466435185185,7299.449074074074
15,15,2039,1016396.825,657696.875,7299.461574074074,7299.47962962963,7299.440740740741
15,15,2040,1190003.43125,487868.43125,7319.44537037037,7319.477314814814,7319.465972222222
15,15,2041,1285475.625,241418.95,7299.467129629629,7299.452777777778,7299.448379629629
15,15,2042,977733.24375,549163.125,7299.454861111111,7299.470833333333,7299.434722222222
15,15,2043,1360182.53125,313908.54375,7299.478703703704,7299.4532407407405,7299.423611111111
15,15,2044,1280880.31875,396989.79375,7319.471296296296,7319.448842592593,7319.450694444445
15,15,2045,1281230.93125,392860.625,7299.465277777777,7299.459722222222,7299.4217592592595
15,15,2046,1050966.56875,475929.66875,7299.452314814815,7299.467129629629,7299.467129629629
16,16,2017,1157106.1875,467905.21875,7279.45787037037,7279.491435185185,7279.434259259259
16,16,2018,1057310.5125,435999.375,7299.488194444444,7299.450462962963,7299.453935185185
16,16,2019,1086959.45,620719.76875,7299.468518518518,7299.439351851852,7299.42662037037
16,16,2020,1269616.225,408256.25,7319.485648148148,7319.459953703704,7319.4625
16,16,2021,1020875.625,506019.825,7299.475925925925,7299.43125,7299.428703703704
16,16,2022,1087983.9,438913.125,7299.463425925926,7299.475925925926,7299.4738425925925
16,16,2023,1398568.60625,275523.125,7299.438888888889,7299.466898148148,7299.44537037037
16,16,2024,986934.375,543741.775,7319.47662037037,7319.450231481482,7319.462037037037
16,16,2025,1170783.70625,503306.66875,7299.475925925925,7299.467361111111,7299.454861111111
16,16,2026,1086717.73125,440177.80625,7299.47962962963,7299.434259259259,7299.474999999999
16,16,2027,1227089.825,447001.25,7299.429398148148,7299.455092592592,7299.432175925926
16,16,2028,1024655.625,506019.51875,7319.450462962963,7319.421527777778,7319.480555555556
16,16,2029,1154920.7875,519171.3375,7299.4324074074075,7299.432175925926,7299.434722222222
16,16,2030,1148384.0125,378511.875,7299.426157407407,7299.468518518518,7299.451157407408
16,16,2031,1329547.73125,344543.125,7299.487037037037,7299.446527777777,7299.443749999999
16,16,2032,1079906.99375,597965.0,7319.450694444445,7319.456481481481,7319.436111111111
16,16,2033,1404317.26875,269774.375,7299.459027777778,7299.426851851852,7299.435185185185
16,16,2034,1329347.35625,344744.375,7299.450231481482,7299.440972222222,7299.459490740741
