subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
main_bearing_maintenance,delay,3,3,0,0,21259.63425925926,21259.63425925926
main_bearing_maintenance,maintenance,3,3,7340000,0,9175.0,7349175.0
oil,delay,3,3,0,0,3801.537037037037,3801.537037037037
oil,repair,3,3,256776,0,2905.0,259680.99999999997
other,delay,3,3,0,0,105873.85995370371,105873.85995370371
other,repair,3,3,709576,0,20070.833333333332,729646.8333333334
pitch,delay,3,3,0,0,19217.97662037037,19217.97662037037
pitch,repair,3,3,1512035,0,16662.5,1528697.5
power_supply,delay,3,3,0,0,653459.9928240741,653459.9928240741
power_supply,repair,3,3,1509510,0,65613.33333333333,1575123.3333333333
pump_motor,delay,3,3,0,0,2444.078935185185,2444.078935185185
pump_motor,repair,3,3,514314,0,2391.6666666666665,516705.6666666667
relay,delay,3,3,0,0,754010.0844907408,754010.0844907408
relay,repair,3,3,736665,0,51195.83333333333,787860.8333333334
safety,delay,3,3,0,0,1480.7162037037037,1480.7162037037037
safety,repair,3,3,179538,0,1125.0,180663.0
sensors,delay,3,3,0,0,4232.382175925925,4232.382175925925
sensors,repair,3,3,708000,0,3841.6666666666665,711841.6666666666
service_items,delay,3,3,0,0,1363.3018518518518,1363.3018518518518
service_items,repair,3,3,30322,0,1290.8333333333335,31612.833333333336
tower_substructure,delay,3,3,0,0,1205.7969907407407,1205.7969907407407
tower_substructure,repair,3,3,308624,0,890.0,309514.0
transformer,delay,3,3,0,0,1123.3041666666666,1123.3041666666666
transformer,maintenance,3,3,4176,0,580.0,4756.0
transformer,repair,3,3,5175,0,90.0,5265.0
xformer,delay,3,3,0,0,730.81875,730.81875
xformer,repair,3,3,41608,0,740.8333333333334,42348.833333333336
yaw,delay,3,3,0,0,1654.1085648148148,1654.1085648148148
yaw,repair,3,3,123914,0,1550.0,125464.0
blades,delay,4,4,0,0,1849429.7125,1849429.7125
blades,repair,4,4,716025,0,143107.5,859132.5
controls,delay,4,4,0,0,63689.65462962963,63689.65462962963
controls,repair,4,4,621898,0,9395.0,631293.0
electrical,delay,4,4,0,0,48826.54259259259,48826.54259259259
electrical,repair,4,4,296256,0,14815.0,311071.0
gearbox,delay,4,4,0,0,24756991.625,24756991.625
gearbox,repair,4,4,18697255,0,1789155.8333333333,20486410.833333332
generator,delay,4,4,0,0,6231175.456944444,6231175.456944444
generator,repair,4,4,6862957,0,430450.2083333333,7293407.208333333
heat_cool,delay,4,4,0,0,1994.8969907407406,1994.8969907407406
heat_cool,repair,4,4,309048,0,1712.5,310760.5
hub,delay,4,4,0,0,2101317.328935185,2101317.328935185
hub,repair,4,4,590494,0,99261.66666666667,689755.6666666666
main_bearing_failures,delay,4,4,0,0,567528.98125,567528.98125
main_bearing_failures,repair,4,4,9189740,0,185220.0,9374960.0
main_bearing_maintenance,delay,4,4,0,0,21122.22638888889,21122.22638888889
main_bearing_maintenance,maintenance,4,4,7332000,0,9165.0,7341165.0
oil,delay,4,4,0,0,3019.054166666667,3019.054166666667
oil,repair,4,4,248744,0,2748.333333333333,251492.3333333333
other,delay,4,4,0,0,99962.05324074073,99962.05324074073
other,repair,4,4,658890,0,14474.166666666666,673364.1666666666
pitch,delay,4,4,0,0,19649.62384259259,19649.62384259259
pitch,repair,4,4,1647765,0,17057.49699074074,1664822.4969907408
power_supply,delay,4,4,0,0,579439.4118055556,579439.4118055556
power_supply,repair,4,4,1628106,0,29936.666666666668,1658042.6666666665
pump_motor,delay,4,4,0,0,3184.8312499999997,3184.8312499999997
pump_motor,repair,4,4,577496,0,2525.0,580021.0
relay,delay,4,4,0,0,868767.669675926,868767.669675926
relay,repair,4,4,767771,0,51346.666666666664,819117.6666666666
safety,delay,4,4,0,0,1867.3453703703703,1867.3453703703703
safety,repair,4,4,184686,0,1240.8333333333333,185926.8333333333
sensors,delay,4,4,0,0,3974.910185185185,3974.910185185185
sensors,repair,4,4,689386,0,3755.0,693141.0
service_items,delay,4,4,0,0,1867.4569444444444,1867.4569444444444
service_items,repair,4,4,31096,0,1325.8333333333335,32421.833333333336
tower_substructure,delay,4,4,0,0,1158.2534722222222,1158.2534722222222
tower_substructure,repair,4,4,263670,0,840.0,264510.0
transformer,delay,4,4,0,0,954.9518518518519,954.9518518518519
transformer,maintenance,4,4,4176,0,580.0,4756.0
transformer,repair,4,4,4025,0,70.0,4095.0
xformer,delay,4,4,0,0,739.1032407407407,739.1032407407407
xformer,repair,4,4,36654,0,672.5,37326.5
yaw,delay,4,4,0,0,1545.7905092592594,1545.7905092592594
yaw,repair,4,4,130080,0,1445.8333333333335,131525.83333333334
blades,delay,5,5,0,0,1186999.674537037,1186999.674537037
blades,repair,5,5,605055,0,98157.5,703212.5
controls,delay,5,5,0,0,27990.468055555557,27990.468055555557
controls,repair,5,5,572073,0,7571.666666666666,579644.6666666666
electrical,delay,5,5,0,0,237259.96458333335,237259.96458333335
electrical,repair,5,5,336225,0,17749.166666666668,353974.1666666666
gearbox,delay,5,5,0,0,29652062.17777778,29652062.17777778
gearbox,repair,5,5,19060148,0,1825461.6666666667,20885609.666666668
generator,delay,5,5,0,0,3858358.369675926,3858358.369675926
generator,repair,5,5,6617412,0,357888.125,6975300.125
heat_cool,delay,5,5,0,0,2464.9456018518517,2464.9456018518517
heat_cool,repair,5,5,290856,0,1611.6666666666667,292467.6666666666
hub,delay,5,5,0,0,6754.937037037037,6754.937037037037
hub,repair,5,5,264847,0,5433.333333333333,270280.3333333333
main_bearing_failures,delay,5,5,0,0,439978.7,439978.7
main_bearing_failures,repair,5,5,7876920,0,158760.0,8035680.0
main_bearing_maintenance,delay,5,5,0,0,22088.84375,22088.84375
main_bearing_maintenance,maintenance,5,5,7348000,0,9185.0,7357185.0
oil,delay,5,5,0,0,3732.365509259259,3732.365509259259
oil,repair,5,5,255091,0,2856.6666666666665,257947.66666666666
other,delay,5,5,0,0,218102.61944444443,218102.61944444443
other,repair,5,5,700092,0,20142.5,720234.5
pitch,delay,5,5,0,0,83466.07037037036,83466.07037037036
pitch,repair,5,5,1642640,0,21213.333333333332,1663853.3333333335
power_supply,delay,5,5,0,0,809984.761574074,809984.761574074
power_supply,repair,5,5,1629626,0,56764.166666666664,1686390.1666666665
pump_motor,delay,5,5,0,0,2907.3752314814815,2907.3752314814815
pump_motor,repair,5,5,530686,0,2363.333333333333,533049.3333333334
relay,delay,5,5,0,0,550901.3344907408,550901.3344907408
relay,repair,5,5,699864,0,27493.333333333332,727357.3333333334
safety,delay,5,5,0,0,1226.5831018518518,1226.5831018518518
safety,repair,5,5,161378,0,1105.8333333333333,162483.8333333333
sensors,delay,5,5,0,0,4184.087268518519,4184.087268518519
sensors,repair,5,5,576268,0,3831.6666666666665,580099.6666666666
service_items,delay,5,5,0,0,1654.968287037037,1654.968287037037
service_items,repair,5,5,38728,0,1430.0,40158.0
tower_substructure,delay,5,5,0,0,934.9395833333333,934.9395833333333
tower_substructure,repair,5,5,308469,0,949.1666666666666,309418.1666666667
transformer,delay,5,5,0,0,974.1650462962963,974.1650462962963
transformer,maintenance,5,5,4176,0,580.0,4756.0
transformer,repair,5,5,2300,0,40.0,2340.0
xformer,delay,5,5,0,0,4422.485879629629,4422.485879629629
xformer,repair,5,5,381747,0,1225.0,382972.0
yaw,delay,5,5,0,0,1708.299074074074,1708.299074074074
yaw,repair,5,5,127722,0,1475.0,129197.0
blades,delay,6,6,0,0,126338.34791666667,126338.34791666667
blades,repair,6,6,426247,0,52282.5,478529.5
controls,delay,6,6,0,0,23589.399074074074,23589.399074074074
controls,repair,6,6,468505,0,6978.333333333333,475483.3333333333
electrical,delay,6,6,0,0,208932.0810185185,208932.0810185185
electrical,repair,6,6,299975,0,12074.166666666666,312049.1666666666
gearbox,delay,6,6,0,0,27614822.364583332,27614822.364583332
gearbox,repair,6,6,20555816,0,1970988.3333333333,22526804.333333332
generator,delay,6,6,0,0,5759966.0546296295,5759966.0546296295
generator,repair,6,6,6677378,0,413326.6666666667,7090704.666666667
heat_cool,delay,6,6,0,0,2221.603935185185,2221.603935185185
heat_cool,repair,6,6,298824,0,1655.8333333333335,300479.8333333333
hub,delay,6,6,0,0,1105814.2782407408,1105814.2782407408
hub,repair,6,6,407089,0,52043.333333333336,459132.3333333334
main_bearing_failures,delay,6,6,0,0,747923.70625,747923.70625
main_bearing_failures,repair,6,6,9846150,0,198450.0,10044600.0
main_bearing_maintenance,delay,6,6,0,0,21307.26759259259,21307.26759259259
main_bearing_maintenance,maintenance,6,6,7332000,0,9165.0,7341165.0
oil,delay,6,6,0,0,2758.191898148148,2758.191898148148
oil,repair,6,6,247842,0,2816.6666666666665,250658.66666666666
other,delay,6,6,0,0,9731.286805555555,9731.286805555555
other,repair,6,6,561404,0,8222.5,569626.5
pitch,delay,6,6,0,0,20362.935185185186,20362.935185185186
pitch,repair,6,6,1617000,0,16950.0,1633950.0
power_supply,delay,6,6,0,0,1108840.1358796298,1108840.1358796298
power_supply,repair,6,6,1696696,0,74862.08333333333,1771558.0833333333
pump_motor,delay,6,6,0,0,2376.579398148148,2376.579398148148
pump_motor,repair,6,6,566848,0,2446.6666666666665,569294.6666666667
relay,delay,6,6,0,0,4081.5363425925925,4081.5363425925925
relay,repair,6,6,613902,0,3592.5,617494.5
safety,delay,6,6,0,0,1165.7293981481482,1165.7293981481482
safety,repair,6,6,191824,0,1247.5,193071.5
sensors,delay,6,6,0,0,4154.077083333334,4154.077083333334
sensors,repair,6,6,668998,0,3831.6666666666665,672829.6666666666
service_items,delay,6,6,0,0,1202.474074074074,1202.474074074074
service_items,repair,6,6,34593,0,1323.3333333333335,35916.333333333336
tower_substructure,delay,6,6,0,0,1584.9148148148147,1584.9148148148147
tower_substructure,repair,6,6,370960,0,980.0,371940.0
transformer,delay,6,6,0,0,1137.4960648148149,1137.4960648148149
transformer,maintenance,6,6,4176,0,580.0,4756.0
transformer,repair,6,6,61625,0,170.0,61795.0
xformer,delay,6,6,0,0,32540.315509259257,32540.315509259257
xformer,repair,6,6,485860,0,1393.3333333333335,487253.3333333333
yaw,delay,6,6,0,0,498248.55833333335,498248.55833333335
yaw,repair,6,6,209969,0,17097.5,227066.5
blades,delay,7,7,0,0,8424.027777777777,8424.027777777777
blades,repair,7,7,308367,0,7387.5,315754.5
controls,delay,7,7,0,0,5768.235185185185,5768.235185185185
controls,repair,7,7,495036,0,5243.333333333333,500279.3333333333
electrical,delay,7,7,0,0,48779.241898148146,48779.241898148146
electrical,repair,7,7,300788,0,14860.0,315648.0
gearbox,delay,7,7,0,0,27016945.537962962,27016945.537962962
gearbox,repair,7,7,19816258,0,1906330.8333333333,21722588.833333332
generator,delay,7,7,0,0,6417977.798611111,6417977.798611111
generator,repair,7,7,6753791,0,413434.1666666667,7167225.166666667
heat_cool,delay,7,7,0,0,2000.7560185185184,2000.7560185185184
heat_cool,repair,7,7,297480,0,1648.3333333333335,299128.3333333333
hub,delay,7,7,0,0,799390.7347222222,799390.7347222222
hub,repair,7,7,421718,0,52335.0,474053.0
main_bearing_failures,delay,7,7,0,0,725396.3937499999,725396.3937499999
main_bearing_failures,repair,7,7,10502560,0,211680.0,10714240.0
main_bearing_maintenance,delay,7,7,0,0,21970.524999999998,21970.524999999998
main_bearing_maintenance,maintenance,7,7,7344000,0,9180.0,7353180.0
oil,delay,7,7,0,0,4194.871064814814,4194.871064814814
oil,repair,7,7,250045,0,2871.6666666666665,252916.66666666666
other,delay,7,7,0,0,67724.73125,67724.73125
other,repair,7,7,618432,0,19552.5,637984.5
pitch,delay,7,7,0,0,26445.27986111111,26445.27986111111
pitch,repair,7,7,1503985,0,20286.666666666668,1524271.6666666667
power_supply,delay,7,7,0,0,549596.6481481482,549596.6481481482
power_supply,repair,7,7,1566442,0,56752.5,1623194.5
pump_motor,delay,7,7,0,0,3127.342824074074,3127.342824074074
pump_motor,repair,7,7,554118,0,2533.333333333333,556651.3333333334
relay,delay,7,7,0,0,1069186.5731481481,1069186.5731481481
relay,repair,7,7,802976,0,98515.83333333333,901491.8333333334
safety,delay,7,7,0,0,1451.5168981481481,1451.5168981481481
safety,repair,7,7,173452,0,1177.4974537037035,174629.4974537037
sensors,delay,7,7,0,0,4596.4944444444445,4596.4944444444445
sensors,repair,7,7,660590,0,4025.0,664615.0
service_items,delay,7,7,0,0,1135.7981481481481,1135.7981481481481
service_items,repair,7,7,32529,0,1230.0,33759.0
tower_substructure,delay,7,7,0,0,1206.5898148148149,1206.5898148148149
tower_substructure,repair,7,7,322255,0,954.1666666666666,323209.1666666667
transformer,delay,7,7,0,0,984.999537037037,984.999537037037
transformer,maintenance,7,7,4176,0,580.0,4756.0
transformer,repair,7,7,4025,0,70.0,4095.0
xformer,delay,7,7,0,0,37176.38449074074,37176.38449074074
xformer,repair,7,7,372763,0,1123.3333333333333,373886.3333333333
yaw,delay,7,7,0,0,377562.88425925927,377562.88425925927
yaw,repair,7,7,181962,0,24581.666666666668,206543.66666666666
blades,delay,8,8,0,0,1237422.1099537036,1237422.1099537036
blades,repair,8,8,558235,0,97367.5,655602.5
controls,delay,8,8,0,0,6117.366203703704,6117.366203703704
controls,repair,8,8,581756,0,5490.0,587246.0
electrical,delay,8,8,0,0,8520.668981481482,8520.668981481482
electrical,repair,8,8,248027,0,6281.666666666667,254308.66666666666
gearbox,delay,8,8,0,0,27372506.060185187,27372506.060185187
gearbox,repair,8,8,21028741,0,2026903.3333333333,23055644.333333332
generator,delay,8,8,0,0,5365255.741898148,5365255.741898148
generator,repair,8,8,6642005,0,388286.6666666667,7030291.666666667
heat_cool,delay,8,8,0,0,1771.605787037037,1771.605787037037
heat_cool,repair,8,8,306504,0,1698.3333333333335,308202.3333333333
hub,delay,8,8,0,0,1113639.875925926,1113639.875925926
hub,repair,8,8,434793,0,52576.666666666664,487369.6666666667
main_bearing_failures,delay,8,8,0,0,380572.98125,380572.98125
main_bearing_failures,repair,8,8,5907690,0,119070.0,6026760.0
main_bearing_maintenance,delay,8,8,0,0,22429.637037037035,22429.637037037035
main_bearing_maintenance,maintenance,8,8,7328000,0,9160.0,7337160.0
oil,delay,8,8,0,0,3445.725,3445.725
oil,repair,8,8,256264,0,3005.0,259268.99999999997
other,delay,8,8,0,0,103747.23078703704,103747.23078703704
other,repair,8,8,633450,0,14319.166666666668,647769.1666666666
pitch,delay,8,8,0,0,232960.61203703703,232960.61203703703
pitch,repair,8,8,1572875,0,21078.333333333332,1593953.3333333335
power_supply,delay,8,8,0,0,617331.1048611111,617331.1048611111
power_supply,repair,8,8,1437437,0,47559.166666666664,1484996.1666666665
pump_motor,delay,8,8,0,0,2837.3819444444443,2837.3819444444443
pump_motor,repair,8,8,549472,0,2445.0,551917.0
relay,delay,8,8,0,0,421170.4548611111,421170.4548611111
relay,repair,8,8,760038,0,27792.5,787830.5
safety,delay,8,8,0,0,1449.0185185185185,1449.0185185185185
safety,repair,8,8,167890,0,1207.5,169097.5
sensors,delay,8,8,0,0,3770.7474537037037,3770.7474537037037
sensors,repair,8,8,624978,0,3790.0,628768.0
service_items,delay,8,8,0,0,1557.4652777777778,1557.4652777777778
service_items,repair,8,8,42096,0,1421.6666666666667,43517.66666666667
tower_substructure,delay,8,8,0,0,1185.772685185185,1185.772685185185
tower_substructure,repair,8,8,337558,0,925.0,338483.0
transformer,delay,8,8,0,0,1002.4930555555555,1002.4930555555555
transformer,maintenance,8,8,4176,0,580.0,4756.0
transformer,repair,8,8,8050,0,140.0,8190.0
xformer,delay,8,8,0,0,7128.735416666667,7128.735416666667
xformer,repair,8,8,152857,0,940.8333333333334,153797.83333333334
yaw,delay,8,8,0,0,2080.7657407407405,2080.7657407407405
yaw,repair,8,8,130219,0,1520.8333333333333,131739.83333333334
blades,delay,9,9,0,0,1151800.9925925925,1151800.9925925925
blades,repair,9,9,572439,0,97657.5,670096.5
controls,delay,9,9,0,0,6903.207407407407,6903.207407407407
controls,repair,9,9,489556,0,5515.0,495071.0
electrical,delay,9,9,0,0,39137.143055555556,39137.143055555556
electrical,repair,9,9,254835,0,6528.333333333334,261363.3333333333
gearbox,delay,9,9,0,0,25019021.96574074,25019021.96574074
gearbox,repair,9,9,19063802,0,1837127.9166666667,20900929.916666668
generator,delay,9,9,0,0,6673324.790509259,6673324.790509259
generator,repair,9,9,7415109,0,477847.5,7892956.5
heat_cool,delay,9,9,0,0,2136.6069444444443,2136.6069444444443
heat_cool,repair,9,9,318672,0,1765.8333333333335,320437.8333333333
hub,delay,9,9,0,0,2041924.630324074,2041924.630324074
hub,repair,9,9,541244,0,98661.66666666667,639905.6666666666
main_bearing_failures,delay,9,9,0,0,425146.61875,425146.61875
main_bearing_failures,repair,9,9,6564100,0,132300.0,6696400.0
main_bearing_maintenance,delay,9,9,0,0,21817.992592592593,21817.992592592593
main_bearing_maintenance,maintenance,9,9,7344000,0,9180.0,7353180.0
oil,delay,9,9,0,0,3271.5099537037036,3271.5099537037036
oil,repair,9,9,249015,0,2965.0,251979.99999999997
other,delay,9,9,0,0,290007.29375,290007.29375
other,repair,9,9,620568,0,19602.5,640170.5
pitch,delay,9,9,0,0,45166.95925925926,45166.95925925926
pitch,repair,9,9,1776770,0,22404.166666666668,1799174.1666666667
power_supply,delay,9,9,0,0,937249.5256944444,937249.5256944444
power_supply,repair,9,9,1477647,0,47460.0,1525107.0
pump_motor,delay,9,9,0,0,3362.381712962963,3362.381712962963
pump_motor,repair,9,9,608254,0,2598.333333333333,610852.3333333334
relay,delay,9,9,0,0,130711.55555555556,130711.55555555556
relay,repair,9,9,761588,0,27777.5,789365.5
safety,delay,9,9,0,0,1971.5333333333333,1971.5333333333333
safety,repair,9,9,182168,0,1270.8333333333333,183438.8333333333
sensors,delay,9,9,0,0,4453.23125,4453.23125
sensors,repair,9,9,614225,0,4025.0,618250.0
service_items,delay,9,9,0,0,1719.107638888889,1719.107638888889
service_items,repair,9,9,29412,0,1330.0,30742.000000000004
tower_substructure,delay,9,9,0,0,1042.4037037037037,1042.4037037037037
tower_substructure,repair,9,9,338203,0,905.8333333333334,339108.8333333334
transformer,delay,9,9,0,0,1005.7881944444443,1005.7881944444443
transformer,maintenance,9,9,4176,0,580.0,4756.0
transformer,repair,9,9,29950,0,70.0,30020.0
xformer,delay,9,9,0,0,4332.488194444444,4332.488194444444
xformer,repair,9,9,262900,0,975.8333333333334,263875.8333333333
yaw,delay,9,9,0,0,79964.91111111111,79964.91111111111
yaw,repair,9,9,168178,0,16910.0,185088.0
blades,delay,10,10,0,0,275863.3439814815,275863.3439814815
blades,repair,10,10,602484,0,97990.0,700474.0
controls,delay,10,10,0,0,5761.546527777778,5761.546527777778
controls,repair,10,10,453940,0,5111.666666666666,459051.6666666667
electrical,delay,10,10,0,0,129905.70694444445,129905.70694444445
electrical,repair,10,10,246738,0,9085.0,255823.0
gearbox,delay,10,10,0,0,27639290.89837963,27639290.89837963
gearbox,repair,10,10,19023746,0,1836170.4166666667,20859916.416666668
generator,delay,10,10,0,0,6330522.903703704,6330522.903703704
generator,repair,10,10,7729763,0,503709.1666666667,8233472.166666667
heat_cool,delay,10,10,0,0,1952.4488425925924,1952.4488425925924
heat_cool,repair,10,10,306944,0,1700.8333333333335,308644.8333333333
hub,delay,10,10,0,0,1193745.18125,1193745.18125
hub,repair,10,10,592115,0,99403.33333333333,691518.3333333334
main_bearing_failures,delay,10,10,0,0,624387.05,624387.05
main_bearing_failures,repair,10,10,9189740,0,185220.0,9374960.0
main_bearing_maintenance,delay,10,10,0,0,21791.309027777777,21791.309027777777
main_bearing_maintenance,maintenance,10,10,7340000,0,9175.0,7349175.0
oil,delay,10,10,0,0,3430.6798611111108,3430.6798611111108
oil,repair,10,10,237229,0,2786.6666666666665,240015.66666666666
other,delay,10,10,0,0,30557.20810185185,30557.20810185185
other,repair,10,10,674330,0,14321.666666666668,688651.6666666666
pitch,delay,10,10,0,0,20715.470601851852,20715.470601851852
pitch,repair,10,10,1590150,0,17501.666666666668,1607651.6666666667
power_supply,delay,10,10,0,0,641499.1787037037,641499.1787037037
power_supply,repair,10,10,1526737,0,38715.833333333336,1565452.8333333333
pump_motor,delay,10,10,0,0,2749.0969907407407,2749.0969907407407
pump_motor,repair,10,10,585976,0,2601.6666666666665,588577.6666666667
relay,delay,10,10,0,0,245321.33611111113,245321.33611111113
relay,repair,10,10,645919,0,27311.666666666668,673230.6666666666
safety,delay,10,10,0,0,1715.717824074074,1715.717824074074
safety,repair,10,10,163898,0,1125.8333333333333,165023.8333333333
sensors,delay,10,10,0,0,4606.546527777778,4606.546527777778
sensors,repair,10,10,745228,0,4015.0,749243.0
service_items,delay,10,10,0,0,1052.4805555555556,1052.4805555555556
service_items,repair,10,10,37832,0,1309.1666666666667,39141.16666666667
tower_substructure,delay,10,10,0,0,968.2768518518518,968.2768518518518
tower_substructure,repair,10,10,337367,0,952.5,338319.5
transformer,delay,10,10,0,0,955.8256944444445,955.8256944444445
transformer,maintenance,10,10,4176,0,580.0,4756.0
transformer,repair,10,10,4025,0,70.0,4095.0
xformer,delay,10,10,0,0,4036.1319444444453,4036.1319444444453
xformer,repair,10,10,159223,0,943.3333333333334,160166.3333333333
