run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
1,1,2017,3552944.9999999995,0.0,848407.7293981481,0,868209.2000000001,5269561.929398147
1,1,2018,3552944.9999999995,0.0,672171.9539351852,0,1201193.4000000001,5426310.353935185
1,1,2019,3552944.9999999995,0.0,863094.8884259259,0,800572.2000000001,5216612.088425925
1,1,2020,3562679.0958904102,0.0,1828033.4372685186,0,1749612.0,7140324.533158929
1,1,2021,3552944.9999999995,0.0,1325030.555324074,0,2086462.2,6964437.755324073
1,1,2022,3552944.9999999995,0.0,954844.1527777778,0,1351319.4000000001,5859108.552777777
1,1,2023,3552944.9999999995,0.0,1610891.3627314814,0,2127152.4,7290988.762731481
1,1,2024,3562679.0958904102,0.0,1058248.187962963,0,1362778.2,5983705.483853374
1,1,2025,3552944.9999999995,0.0,1546626.4784722223,0,820252.8,5919824.278472222
1,1,2026,3552944.9999999995,0.0,1236054.8881944444,0,2029111.2,6818111.088194444
1,1,2027,3552944.9999999995,0.0,1199600.681712963,0,1519942.4,6272488.081712962
1,1,2028,3562679.0958904102,0.0,1575340.3967592593,0,1045710.6,6183730.092649669
1,1,2029,3552944.9999999995,0.0,1219724.950925926,0,1264943.4,6037613.350925925
1,1,2030,3552944.9999999995,0.0,1146243.4083333334,0,962884.2000000001,5662072.608333333
1,1,2031,3552944.9999999995,0.0,1326712.4608796297,0,2028558.0000000002,6908215.4608796295
1,1,2032,3562679.0958904102,0.0,1475586.8023148149,0,2194235.0,7232500.898205225
1,1,2033,3552944.9999999995,0.0,1120864.226388889,0,500969.99999999994,5174779.226388888
1,1,2034,3552944.9999999995,0.0,1094636.7974537036,0,1089680.4,5737262.197453703
1,1,2035,3552944.9999999995,0.0,1401558.2395833333,0,1264059.0,6218562.239583333
1,1,2036,3562679.0958904102,0.0,1150265.7060185184,0,2359200.0,7072144.801908929
2,2,2017,3552944.9999999995,0.0,515932.9081018519,0,776581.8,4845459.708101852
2,2,2018,3552944.9999999995,0.0,741237.0171296296,0,1177945.8,5472127.817129629
2,2,2019,3552944.9999999995,0.0,1151310.275925926,0,1774735.0,6478990.275925925
2,2,2020,3562679.0958904102,0.0,1259891.9090277778,0,1562362.8,6384933.804918189
2,2,2021,3552944.9999999995,0.0,845619.9840277778,0,922222.8,5320787.784027778
2,2,2022,3552944.9999999995,0.0,1048834.1104166666,0,1668555.6,6270334.710416666
2,2,2023,3552944.9999999995,0.0,1288893.6988425925,0,1378387.8,6220226.498842592
2,2,2024,3562679.0958904102,0.0,646052.1518518518,0,1433917.8,5642649.0477422625
2,2,2025,3552944.9999999995,0.0,847777.1916666667,0,538492.8,4939214.991666666
2,2,2026,3552944.9999999995,0.0,688411.0222222222,0,1505078.4000000001,5746434.422222221
2,2,2027,3552944.9999999995,0.0,885708.0127314815,0,1886982.8,6325635.812731481
2,2,2028,3562679.0958904102,0.0,848415.2557870371,0,874884.6,5285978.951677447
2,2,2029,3552944.9999999995,0.0,1250006.7914351851,0,1043234.0,5846185.791435185
2,2,2030,3552944.9999999995,0.0,605330.9590277778,0,751945.8,4910221.759027777
2,2,2031,3552944.9999999995,0.0,1473876.8416666666,0,2130987.0,7157808.841666666
2,2,2032,3562679.0958904102,0.0,1067295.6087962964,0,1257103.2,5887077.904686706
2,2,2033,3552944.9999999995,0.0,1695491.8877314816,0,1948411.2,7196848.087731481
2,2,2034,3552944.9999999995,0.0,1236535.6388888888,0,1486837.8,6276318.438888889
2,2,2035,3552944.9999999995,0.0,1307795.5092592593,0,725437.7999999999,5586178.309259259
2,2,2036,3562679.0958904102,0.0,824077.5789351852,0,1420298.4,5807055.074825595
3,3,2017,3552944.9999999995,0.0,866024.5560185185,0,582182.4,5001151.956018518
3,3,2018,3552944.9999999995,0.0,1042704.8828703704,0,1455513.2,6051163.08287037
3,3,2019,3552944.9999999995,0.0,684107.6747685185,0,1218484.2,5455536.874768518
3,3,2020,3562679.0958904102,0.0,1618018.4349537038,0,1865208.6,7045906.130844114
