subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
service_items,repair,1,1,34335,0,1311.6666666666667,35646.66666666667
tower_substructure,delay,1,1,0,0,1686.617824074074,1686.617824074074
tower_substructure,repair,1,1,319340,0,931.6666666666667,320271.6666666667
transformer,delay,1,1,0,0,1123.325462962963,1123.325462962963
transformer,maintenance,1,1,4176,0,580.0,4756.0
transformer,repair,1,1,3450,0,60.0,3510.0
xformer,delay,1,1,0,0,664.1504629629629,664.1504629629629
xformer,repair,1,1,151779,0,900.0,152679.0
yaw,delay,1,1,0,0,173679.9349537037,173679.9349537037
yaw,repair,1,1,183651,0,16976.666666666668,200627.66666666666
blades,delay,2,2,0,0,8908.137731481482,8908.137731481482
blades,repair,2,2,298611,0,7267.5,305878.5
controls,delay,2,2,0,0,8981.548379629628,8981.548379629628
controls,repair,2,2,527733,0,7318.333333333333,535051.3333333334
electrical,delay,2,2,0,0,111497.3462962963,111497.3462962963
electrical,repair,2,2,268584,0,9217.5,277801.5
gearbox,delay,2,2,0,0,28485528.531481482,28485528.531481482
gearbox,repair,2,2,20914063,0,2023323.9583333333,22937386.958333332
generator,delay,2,2,0,0,5539438.545138889,5539438.545138889
generator,repair,2,2,6815055,0,425930.8296296296,7240985.82962963
heat_cool,delay,2,2,0,0,1831.6064814814815,1831.6064814814815
heat_cool,repair,2,2,313568,0,1737.5,315305.5
hub,delay,2,2,0,0,1168694.8155092592,1168694.8155092592
hub,repair,2,2,447082,0,52467.49953703704,499549.49953703705
main_bearing_failures,delay,2,2,0,0,72.49930555555555,72.49930555555555
main_bearing_failures,repair,2,2,232500,0,50.0,232550.0
main_bearing_maintenance,delay,2,2,0,0,3365.703472222222,3365.703472222222
main_bearing_maintenance,maintenance,2,2,635000,0,1270.0,636270.0
oil,delay,2,2,0,0,3815.6358796296295,3815.6358796296295
oil,repair,2,2,257818,0,3025.0,260842.99999999997
other,delay,2,2,0,0,131017.66041666665,131017.66041666665
other,repair,2,2,673554,0,14156.666666666666,687710.6666666666
pitch,delay,2,2,0,0,84505.96342592593,84505.96342592593
pitch,repair,2,2,1604750,0,20897.5,1625647.5
power_supply,delay,2,2,0,0,670730.763425926,670730.763425926
power_supply,repair,2,2,1570051,0,38663.333333333336,1608714.3333333333
pump_motor,delay,2,2,0,0,3123.2219907407407,3123.2219907407407
pump_motor,repair,2,2,512968,0,2288.333333333333,515256.3333333334
relay,delay,2,2,0,0,94773.40810185185,94773.40810185185
relay,repair,2,2,668959,0,27385.0,696344.0
safety,delay,2,2,0,0,1776.5474537037037,1776.5474537037037
safety,repair,2,2,163058,0,1119.1666666666665,164177.16666666666
sensors,delay,2,2,0,0,3994.917361111111,3994.917361111111
sensors,repair,2,2,588163,0,3840.0,592003.0
service_items,delay,2,2,0,0,1422.4662037037037,1422.4662037037037
service_items,repair,2,2,30071,0,1199.1666666666667,31270.166666666668
tower_substructure,delay,2,2,0,0,1408.2719907407406,1408.2719907407406
tower_substructure,repair,2,2,351751,0,1092.5,352843.5
transformer,delay,2,2,0,0,989.9969907407407,989.9969907407407
transformer,maintenance,2,2,4176,0,580.0,4756.0
transformer,repair,2,2,575,0,10.0,585.0
xformer,delay,2,2,0,0,831.6476851851852,831.6476851851852
xformer,repair,2,2,35088,0,732.5,35820.5
yaw,delay,2,2,0,0,192550.35347222222,192550.35347222222
yaw,repair,2,2,173626,0,17010.0,190636.0
blades,delay,3,3,0,0,1103756.9539351852,1103756.9539351852
blades,repair,3,3,438836,0,52285.0,491121.0
controls,delay,3,3,0,0,58254.89097222222,58254.89097222222
controls,repair,3,3,570475,0,11386.666666666666,581861.6666666666
electrical,delay,3,3,0,0,22802.732175925925,22802.732175925925
electrical,repair,3,3,277479,0,6466.666666666667,283945.6666666666
gearbox,delay,3,3,0,0,27894679.452546295,27894679.452546295
gearbox,repair,3,3,20213747,0,1951207.2916666667,22164954.291666668
generator,delay,3,3,0,0,5670448.694444444,5670448.694444444
generator,repair,3,3,6844678,0,401468.3333333333,7246146.333333333
heat_cool,delay,3,3,0,0,2424.0958333333333,2424.0958333333333
heat_cool,repair,3,3,289656,0,1605.0,291261.0
hub,delay,3,3,0,0,521125.35277777776,521125.35277777776
hub,repair,3,3,416960,0,52226.666666666664,469186.6666666667
main_bearing_failures,delay,3,3,0,0,197.49699074074073,197.49699074074073
main_bearing_failures,repair,3,3,697500,0,150.0,697650.0
main_bearing_maintenance,delay,3,3,0,0,2820.614351851852,2820.614351851852
main_bearing_maintenance,maintenance,3,3,627500,0,1255.0,628755.0
oil,delay,3,3,0,0,3985.7041666666664,3985.7041666666664
oil,repair,3,3,256130,0,2923.333333333333,259053.3333333333
other,delay,3,3,0,0,24319.48912037037,24319.48912037037
other,repair,3,3,689478,0,14309.166666666668,703787.1666666666
pitch,delay,3,3,0,0,31887.863425925927,31887.863425925927
pitch,repair,3,3,1617285,0,21337.499305555557,1638622.4993055556
power_supply,delay,3,3,0,0,695025.3219907407,695025.3219907407
power_supply,repair,3,3,1546960,0,56694.166666666664,1603654.1666666665
pump_motor,delay,3,3,0,0,3168.2430555555557,3168.2430555555557
pump_motor,repair,3,3,500270,0,2363.333333333333,502633.3333333334
relay,delay,3,3,0,0,588319.2893518519,588319.2893518519
relay,repair,3,3,758863,0,51262.5,810125.5
safety,delay,3,3,0,0,1346.5756944444445,1346.5756944444445
safety,repair,3,3,185312,0,1145.8333333333333,186457.83333333334
sensors,delay,3,3,0,0,4899.895833333333,4899.895833333333
sensors,repair,3,3,667637,0,4218.333333333333,671855.3333333334
service_items,delay,3,3,0,0,1614.1069444444445,1614.1069444444445
service_items,repair,3,3,29161,0,1238.3333333333335,30399.333333333336
tower_substructure,delay,3,3,0,0,979.1231481481482,979.1231481481482
tower_substructure,repair,3,3,313701,0,859.1666666666666,314560.1666666667
transformer,delay,3,3,0,0,1095.8282407407407,1095.8282407407407
transformer,maintenance,3,3,4176,0,580.0,4756.0
transformer,repair,3,3,5175,0,90.0,5265.0
xformer,delay,3,3,0,0,816.6275462962963,816.6275462962963
xformer,repair,3,3,154731,0,892.5,155623.5
yaw,delay,3,3,0,0,1857.4539351851852,1857.4539351851852
yaw,repair,3,3,128088,0,1554.1666666666667,129642.16666666667
blades,delay,4,4,0,0,137793.5451388889,137793.5451388889
blades,repair,4,4,419337,0,52337.5,471674.5
controls,delay,4,4,0,0,29325.32337962963,29325.32337962963
controls,repair,4,4,549101,0,7538.333333333333,556639.3333333334
electrical,delay,4,4,0,0,276290.54398148146,276290.54398148146
electrical,repair,4,4,256936,0,9204.166666666666,266140.1666666666
gearbox,delay,4,4,0,0,25260990.296527777,25260990.296527777
gearbox,repair,4,4,19076534,0,1825549.1659722223,20902083.16597222
generator,delay,4,4,0,0,8127553.419212963,8127553.419212963
generator,repair,4,4,7845749,0,566767.9166666666,8412516.916666666
heat_cool,delay,4,4,0,0,1834.094675925926,1834.094675925926
heat_cool,repair,4,4,294312,0,1630.8333333333335,295942.8333333333
hub,delay,4,4,0,0,695602.5979166667,695602.5979166667
hub,repair,4,4,739796,0,146188.33333333334,885984.3333333334
main_bearing_failures,delay,4,4,0,0,146.66666666666666,146.66666666666666
main_bearing_failures,repair,4,4,418500,0,90.0,418590.0
main_bearing_maintenance,delay,4,4,0,0,2795.7282407407406,2795.7282407407406
main_bearing_maintenance,maintenance,4,4,610000,0,1220.0,611220.0
oil,delay,4,4,0,0,3288.1875,3288.1875
oil,repair,4,4,262992,0,2985.0,265977.0
other,delay,4,4,0,0,45213.241898148146,45213.241898148146
other,repair,4,4,634746,0,14055.833333333334,648801.8333333334
pitch,delay,4,4,0,0,27009.68449074074,27009.68449074074
pitch,repair,4,4,1558390,0,20290.833333333332,1578680.8333333335
power_supply,delay,4,4,0,0,1546877.9314814815,1546877.9314814815
power_supply,repair,4,4,1637436,0,83451.66666666667,1720887.6666666665
pump_motor,delay,4,4,0,0,2868.238194444444,2868.238194444444
pump_motor,repair,4,4,576300,0,2565.0,578865.0
relay,delay,4,4,0,0,53514.91087962963,53514.91087962963
relay,repair,4,4,744241,0,27708.333333333332,771949.3333333334
safety,delay,4,4,0,0,1713.2224537037036,1713.2224537037036
safety,repair,4,4,177652,0,1210.0,178862.0
sensors,delay,4,4,0,0,4020.697685185185,4020.697685185185
sensors,repair,4,4,682193,0,3981.6666666666665,686174.6666666666
service_items,delay,4,4,0,0,1546.6215277777778,1546.6215277777778
service_items,repair,4,4,34192,0,1465.8333333333335,35657.833333333336
tower_substructure,delay,4,4,0,0,1142.443287037037,1142.443287037037
tower_substructure,repair,4,4,289761,0,915.8333333333334,290676.8333333334
transformer,delay,4,4,0,0,1162.4916666666666,1162.4916666666666
transformer,maintenance,4,4,4176,0,580.0,4756.0
transformer,repair,4,4,5175,0,90.0,5265.0
xformer,delay,4,4,0,0,656.6560185185185,656.6560185185185
xformer,repair,4,4,37886,0,719.1666666666667,38605.166666666664
yaw,delay,4,4,0,0,1981.603935185185,1981.603935185185
yaw,repair,4,4,134847,0,1533.3333333333335,136380.33333333334
blades,delay,5,5,0,0,8164.832175925926,8164.832175925926
blades,repair,5,5,304696,0,7197.498842592592,311893.4988425926
controls,delay,5,5,0,0,90825.50462962964,90825.50462962964
controls,repair,5,5,537442,0,9140.0,546582.0
electrical,delay,5,5,0,0,107663.82731481481,107663.82731481481
electrical,repair,5,5,326032,0,15008.333333333334,341040.3333333333
gearbox,delay,5,5,0,0,29728992.381944444,29728992.381944444
gearbox,repair,5,5,20534962,0,1996579.1666666667,22531541.166666668
generator,delay,5,5,0,0,5506442.199537037,5506442.199537037
generator,repair,5,5,6614237,0,388289.1666666667,7002526.166666667
heat_cool,delay,5,5,0,0,2854.079398148148,2854.079398148148
heat_cool,repair,5,5,320488,0,1775.8333333333335,322263.8333333333
hub,delay,5,5,0,0,6131.596296296296,6131.596296296296
hub,repair,5,5,242419,0,5025.0,247444.0
main_bearing_failures,delay,5,5,0,0,107.49930555555555,107.49930555555555
main_bearing_failures,repair,5,5,372000,0,80.0,372080.0
main_bearing_maintenance,delay,5,5,0,0,2744.925231481481,2744.925231481481
main_bearing_maintenance,maintenance,5,5,622500,0,1245.0,623745.0
oil,delay,5,5,0,0,3566.5314814814815,3566.5314814814815
oil,repair,5,5,260530,0,2926.6666666666665,263456.6666666666
other,delay,5,5,0,0,137146.56087962963,137146.56087962963
other,repair,5,5,696532,0,20059.166666666668,716591.1666666666
pitch,delay,5,5,0,0,37376.58703703703,37376.58703703703
pitch,repair,5,5,1511185,0,20237.5,1531422.5
power_supply,delay,5,5,0,0,102294.79884259259,102294.79884259259
power_supply,repair,5,5,1437510,0,20638.333333333332,1458148.3333333333
pump_motor,delay,5,5,0,0,3529.900925925926,3529.900925925926
pump_motor,repair,5,5,569924,0,2513.333333333333,572437.3333333334
relay,delay,5,5,0,0,703208.662037037,703208.662037037
relay,repair,5,5,747410,0,51240.0,798650.0
safety,delay,5,5,0,0,1804.885185185185,1804.885185185185
safety,repair,5,5,162534,0,1140.0,163674.0
sensors,delay,5,5,0,0,3984.9046296296297,3984.9046296296297
sensors,repair,5,5,638331,0,3838.333333333333,642169.3333333334
service_items,delay,5,5,0,0,1030.7965277777778,1030.7965277777778
service_items,repair,5,5,34471,0,1237.5,35708.5
tower_substructure,delay,5,5,0,0,1363.2694444444444,1363.2694444444444
tower_substructure,repair,5,5,317895,0,1029.1666666666667,318924.1666666667
transformer,delay,5,5,0,0,1089.1581018518518,1089.1581018518518
transformer,maintenance,5,5,4176,0,580.0,4756.0
transformer,repair,5,5,5750,0,100.0,5850.0
xformer,delay,5,5,0,0,1301.6446759259259,1301.6446759259259
xformer,repair,5,5,163869,0,1000.0,164869.0
yaw,delay,5,5,0,0,72207.53495370371,72207.53495370371
yaw,repair,5,5,152629,0,9350.833333333334,161979.83333333334
blades,delay,6,6,0,0,1129026.683101852,1129026.683101852
blades,repair,6,6,418966,0,52230.0,471196.0
controls,delay,6,6,0,0,10305.493518518519,10305.493518518519
controls,repair,6,6,546825,0,7381.666666666666,554206.6666666666
electrical,delay,6,6,0,0,68413.1337962963,68413.1337962963
electrical,repair,6,6,293342,0,9353.333333333334,302695.3333333333
gearbox,delay,6,6,0,0,27971133.765046295,27971133.765046295
gearbox,repair,6,6,20525474,0,1970793.3333333333,22496267.333333332
generator,delay,6,6,0,0,6395988.317592593,6395988.317592593
generator,repair,6,6,7245316,0,464528.3333333333,7709844.333333333
heat_cool,delay,6,6,0,0,1889.9212962962963,1889.9212962962963
heat_cool,repair,6,6,306192,0,1696.6666666666667,307888.6666666666
hub,delay,6,6,0,0,6572.427777777778,6572.427777777778
hub,repair,6,6,252578,0,5083.333333333333,257661.33333333334
main_bearing_failures,delay,6,6,0,0,107.5,107.5
main_bearing_failures,repair,6,6,465000,0,100.0,465100.0
main_bearing_maintenance,delay,6,6,0,0,2996.5965277777777,2996.5965277777777
main_bearing_maintenance,maintenance,6,6,625000,0,1250.0,626250.0
oil,delay,6,6,0,0,3608.178240740741,3608.178240740741
oil,repair,6,6,250176,0,2900.0,253075.99999999997
other,delay,6,6,0,0,10848.011111111111,10848.011111111111
other,repair,6,6,614032,0,8500.0,622532.0
pitch,delay,6,6,0,0,19287.199074074073,19287.199074074073
pitch,repair,6,6,1492950,0,16397.5,1509347.5
power_supply,delay,6,6,0,0,882624.9944444444,882624.9944444444
power_supply,repair,6,6,1586359,0,76145.41666666667,1662504.4166666665
pump_motor,delay,6,6,0,0,2627.4050925925926,2627.4050925925926
pump_motor,repair,6,6,593110,0,2575.0,595685.0
relay,delay,6,6,0,0,4733.21412037037,4733.21412037037
relay,repair,6,6,683845,0,3900.833333333333,687745.8333333334
safety,delay,6,6,0,0,1402.3988425925927,1402.3988425925927
safety,repair,6,6,182584,0,1174.1666666666665,183758.16666666666
sensors,delay,6,6,0,0,5325.685648148148,5325.685648148148
sensors,repair,6,6,619316,0,3846.6666666666665,623162.6666666666
service_items,delay,6,6,0,0,1747.4641203703704,1747.4641203703704
service_items,repair,6,6,34464,0,1317.5,35781.5
tower_substructure,delay,6,6,0,0,1090.7743055555554,1090.7743055555554
tower_substructure,repair,6,6,343017,0,839.1666666666666,343856.1666666667
transformer,delay,6,6,0,0,1160.8300925925926,1160.8300925925926
transformer,maintenance,6,6,4176,0,580.0,4756.0
transformer,repair,6,6,32250,0,110.0,32360.0
xformer,delay,6,6,0,0,672.4791666666666,672.4791666666666
xformer,repair,6,6,251862,0,1035.0,252897.0
yaw,delay,6,6,0,0,29221.30046296296,29221.30046296296
yaw,repair,6,6,188064,0,9421.666666666668,197485.66666666666
blades,delay,7,7,0,0,8506.512499999999,8506.512499999999
blades,repair,7,7,302365,0,7272.5,309637.5
controls,delay,7,7,0,0,8400.70625,8400.70625
controls,repair,7,7,527093,0,7415.0,534508.0
electrical,delay,7,7,0,0,319815.42569444445,319815.42569444445
electrical,repair,7,7,303534,0,14787.5,318321.5
gearbox,delay,7,7,0,0,28123608.400925927,28123608.400925927
gearbox,repair,7,7,20549756,0,1997760.2083333333,22547516.208333332
generator,delay,7,7,0,0,5442814.153703704,5442814.153703704
generator,repair,7,7,6845935,0,413680.8333333333,7259615.833333333
heat_cool,delay,7,7,0,0,1814.9108796296296,1814.9108796296296
heat_cool,repair,7,7,283944,0,1576.6641203703705,285520.66412037035
hub,delay,7,7,0,0,964717.4284722222,964717.4284722222
hub,repair,7,7,405372,0,51943.333333333336,457315.3333333334
main_bearing_failures,delay,7,7,0,0,115.83009259259259,115.83009259259259
main_bearing_failures,repair,7,7,465000,0,100.0,465100.0
main_bearing_maintenance,delay,7,7,0,0,2687.382638888889,2687.382638888889
main_bearing_maintenance,maintenance,7,7,632500,0,1265.0,633765.0
oil,delay,7,7,0,0,4239.033333333333,4239.033333333333
oil,repair,7,7,262605,0,3006.6666666666665,265611.6666666666
other,delay,7,7,0,0,10286.37662037037,10286.37662037037
other,repair,7,7,640540,0,8680.0,649220.0
pitch,delay,7,7,0,0,19743.01574074074,19743.01574074074
pitch,repair,7,7,1702375,0,17533.333333333332,1719908.3333333335
power_supply,delay,7,7,0,0,767254.5671296297,767254.5671296297
power_supply,repair,7,7,1509898,0,65619.16666666667,1575517.1666666665
pump_motor,delay,7,7,0,0,2609.0675925925925,2609.0675925925925
pump_motor,repair,7,7,557044,0,2456.6666666666665,559500.6666666667
relay,delay,7,7,0,0,84403.61527777778,84403.61527777778
relay,repair,7,7,680412,0,27407.5,707819.5
safety,delay,7,7,0,0,1259.0706018518517,1259.0706018518517
safety,repair,7,7,175448,0,1217.5,176665.5
sensors,delay,7,7,0,0,4564.085185185185,4564.085185185185
sensors,repair,7,7,634042,0,3826.6666666666665,637868.6666666666
service_items,delay,7,7,0,0,1456.6368055555556,1456.6368055555556
service_items,repair,7,7,32787,0,1241.6666666666667,34028.66666666667
tower_substructure,delay,7,7,0,0,1484.9479166666665,1484.9479166666665
tower_substructure,repair,7,7,333018,0,841.6666666666666,333859.6666666667
transformer,delay,7,7,0,0,1048.326388888889,1048.326388888889
transformer,maintenance,7,7,4176,0,580.0,4756.0
transformer,repair,7,7,2300,0,40.0,2340.0
xformer,delay,7,7,0,0,15299.156712962964,15299.156712962964
xformer,repair,7,7,260718,0,1012.5,261730.5
yaw,delay,7,7,0,0,681290.9831018519,681290.9831018519
yaw,repair,7,7,187044,0,24602.5,211646.5
blades,delay,8,8,0,0,152493.39537037036,152493.39537037036
blades,repair,8,8,405443,0,51812.5,457255.5
controls,delay,8,8,0,0,7023.1923611111115,7023.1923611111115
controls,repair,8,8,601516,0,5841.666666666666,607357.6666666666
electrical,delay,8,8,0,0,3319.053703703704,3319.053703703704
electrical,repair,8,8,232978,0,3487.5,236465.5
gearbox,delay,8,8,0,0,27852376.596296296,27852376.596296296
gearbox,repair,8,8,17965207,0,1716337.5,19681544.5
generator,delay,8,8,0,0,6953282.271527777,6953282.271527777
generator,repair,8,8,7469737,0,513310.76458333334,7983047.764583333
heat_cool,delay,8,8,0,0,2145.7662037037035,2145.7662037037035
heat_cool,repair,8,8,270256,0,1497.5,271753.5
hub,delay,8,8,0,0,1334898.3372685185,1334898.3372685185
hub,repair,8,8,581112,0,99228.33333333333,680340.3333333334
main_bearing_failures,delay,8,8,0,0,129.1648148148148,129.1648148148148
main_bearing_failures,repair,8,8,511500,0,110.0,511610.0
main_bearing_maintenance,delay,8,8,0,0,2586.646990740741,2586.646990740741
main_bearing_maintenance,maintenance,8,8,617500,0,1235.0,618735.0
oil,delay,8,8,0,0,3594.8724537037037,3594.8724537037037
oil,repair,8,8,245255,0,2836.6666666666665,248091.66666666666
other,delay,8,8,0,0,9625.537962962962,9625.537962962962
other,repair,8,8,660494,0,8780.0,669274.0
pitch,delay,8,8,0,0,77189.65671296297,77189.65671296297
pitch,repair,8,8,1666005,0,25062.5,1691067.5
power_supply,delay,8,8,0,0,259886.69513888887,259886.69513888887
power_supply,repair,8,8,1513113,0,29732.5,1542845.5
pump_motor,delay,8,8,0,0,3006.564351851852,3006.564351851852
pump_motor,repair,8,8,574858,0,2496.6666666666665,577354.6666666667
relay,delay,8,8,0,0,5441.499768518518,5441.499768518518
relay,repair,8,8,660518,0,3852.5,664370.5
safety,delay,8,8,0,0,1845.6946759259258,1845.6946759259258
safety,repair,8,8,164950,0,1184.1666666666665,166134.16666666666
sensors,delay,8,8,0,0,4139.083564814815,4139.083564814815
sensors,repair,8,8,607494,0,3628.333333333333,611122.3333333334
service_items,delay,8,8,0,0,1524.1180555555557,1524.1180555555557
service_items,repair,8,8,41193,0,1380.8333333333335,42573.833333333336
tower_substructure,delay,8,8,0,0,1104.9398148148148,1104.9398148148148
tower_substructure,repair,8,8,337176,0,980.0,338156.0
transformer,delay,8,8,0,0,1136.6627314814814,1136.6627314814814
transformer,maintenance,8,8,4176,0,580.0,4756.0
transformer,repair,8,8,4025,0,70.0,4095.0
xformer,delay,8,8,0,0,889.1407407407407,889.1407407407407
xformer,repair,8,8,146029,0,920.8333333333334,146949.83333333334
yaw,delay,8,8,0,0,109430.75578703704,109430.75578703704
yaw,repair,8,8,142502,0,9092.5,151594.5
blades,delay,9,9,0,0,1353662.4118055555,1353662.4118055555
blades,repair,9,9,412449,0,70009.375,482458.375
controls,delay,9,9,0,0,7407.383333333333,7407.383333333333
controls,repair,9,9,557832,0,5711.666666666666,563543.6666666666
electrical,delay,9,9,0,0,101817.57569444444,101817.57569444444
electrical,repair,9,9,284756,0,9132.5,293888.5
gearbox,delay,9,9,0,0,27290770.638425928,27290770.638425928
gearbox,repair,9,9,20238243,0,1934795.8333333333,22173038.833333332
generator,delay,9,9,0,0,5597845.055324074,5597845.055324074
generator,repair,9,9,7006137,0,451367.5,7457504.5
heat_cool,delay,9,9,0,0,2189.919212962963,2189.919212962963
heat_cool,repair,9,9,300624,0,1665.8333333333335,302289.8333333333
hub,delay,9,9,0,0,370454.0877314815,370454.0877314815
hub,repair,9,9,410456,0,52151.666666666664,462607.6666666667
main_bearing_failures,delay,9,9,0,0,125.0,125.0
main_bearing_failures,repair,9,9,325500,0,70.0,325570.0
main_bearing_maintenance,delay,9,9,0,0,3049.149537037037,3049.149537037037
main_bearing_maintenance,maintenance,9,9,625000,0,1250.0,626250.0
oil,delay,9,9,0,0,3902.3916666666664,3902.3916666666664
oil,repair,9,9,251864,0,3001.6666666666665,254865.66666666666
other,delay,9,9,0,0,221941.85624999998,221941.85624999998
other,repair,9,9,694752,0,20017.5,714769.5
pitch,delay,9,9,0,0,293920.05949074076,293920.05949074076
pitch,repair,9,9,1619125,0,25068.333333333332,1644193.3333333335
power_supply,delay,9,9,0,0,351745.08865740744,351745.08865740744
power_supply,repair,9,9,1239040,0,38260.833333333336,1277300.8333333333
pump_motor,delay,9,9,0,0,2940.741435185185,2940.741435185185
pump_motor,repair,9,9,580732,0,2533.333333333333,583265.3333333334
relay,delay,9,9,0,0,4749.873148148148,4749.873148148148
relay,repair,9,9,681453,0,3909.1666666666665,685362.1666666666
safety,delay,9,9,0,0,1581.5141203703704,1581.5141203703704
safety,repair,9,9,169778,0,1172.5,170950.5
sensors,delay,9,9,0,0,4264.062037037037,4264.062037037037
sensors,repair,9,9,610738,0,3823.333333333333,614561.3333333334
service_items,delay,9,9,0,0,1045.799537037037,1045.799537037037
service_items,repair,9,9,29025,0,1312.5,30337.500000000004
tower_substructure,delay,9,9,0,0,1259.9608796296295,1259.9608796296295
tower_substructure,repair,9,9,327977,0,904.1666666666666,328881.1666666667
transformer,delay,9,9,0,0,1127.495138888889,1127.495138888889
transformer,maintenance,9,9,4176,0,580.0,4756.0
transformer,repair,9,9,30525,0,80.0,30605.0
xformer,delay,9,9,0,0,56868.18078703704,56868.18078703704
xformer,repair,9,9,265852,0,968.3333333333334,266820.3333333333
yaw,delay,9,9,0,0,790566.4706018518,790566.4706018518
yaw,repair,9,9,193715,0,24652.5,218367.5
blades,delay,10,10,0,0,909819.1666666666,909819.1666666666
blades,repair,10,10,472552,0,52815.0,525367.0
controls,delay,10,10,0,0,61049.676157407404,61049.676157407404
controls,repair,10,10,479501,0,6930.0,486431.0
electrical,delay,10,10,0,0,20051.743287037036,20051.743287037036
electrical,repair,10,10,243017,0,6367.5,249384.5
gearbox,delay,10,10,0,0,27117192.64537037,27117192.64537037
gearbox,repair,10,10,19117594,0,1842121.875,20959715.875
generator,delay,10,10,0,0,6637064.285416666,6637064.285416666
generator,repair,10,10,7396462,0,515163.3333333333,7911625.333333333
heat_cool,delay,10,10,0,0,2264.102083333333,2264.102083333333
heat_cool,repair,10,10,312960,0,1734.1666666666667,314694.1666666666
hub,delay,10,10,0,0,6583.2655092592595,6583.2655092592595
hub,repair,10,10,279150,0,5625.0,284775.0
main_bearing_failures,delay,10,10,0,0,102.49930555555555,102.49930555555555
main_bearing_failures,repair,10,10,372000,0,80.0,372080.0
main_bearing_maintenance,delay,10,10,0,0,2974.934490740741,2974.934490740741
main_bearing_maintenance,maintenance,10,10,620000,0,1240.0,621240.0
oil,delay,10,10,0,0,3653.1979166666665,3653.1979166666665
oil,repair,10,10,243186,0,2863.333333333333,246049.3333333333
other,delay,10,10,0,0,52877.41273148148,52877.41273148148
other,repair,10,10,657274,0,13995.833333333332,671269.8333333334
pitch,delay,10,10,0,0,69843.23356481481,69843.23356481481
pitch,repair,10,10,1733115,0,21909.166666666668,1755024.1666666667
power_supply,delay,10,10,0,0,862738.5092592592,862738.5092592592
power_supply,repair,10,10,1541919,0,65514.166666666664,1607433.1666666665
pump_motor,delay,10,10,0,0,3481.565509259259,3481.565509259259
pump_motor,repair,10,10,560248,0,2476.6666666666665,562724.6666666667
relay,delay,10,10,0,0,462180.28287037037,462180.28287037037
relay,repair,10,10,652875,0,27325.833333333332,680200.8333333334
safety,delay,10,10,0,0,1879.0483796296296,1879.0483796296296
safety,repair,10,10,168938,0,1165.8333333333333,170103.8333333333
sensors,delay,10,10,0,0,4474.90787037037,4474.90787037037
sensors,repair,10,10,720551,0,4080.0,724631.0
service_items,delay,10,10,0,0,1618.2826388888889,1618.2826388888889
service_items,repair,10,10,39122,0,1367.5,40489.5
tower_substructure,delay,10,10,0,0,1019.9534722222222,1019.9534722222222
tower_substructure,repair,10,10,336196,0,900.0,337096.0
transformer,delay,10,10,0,0,1201.6638888888888,1201.6638888888888
transformer,maintenance,10,10,4176,0,580.0,4756.0
transformer,repair,10,10,4025,0,70.0,4095.0
xformer,delay,10,10,0,0,3350.955324074074,3350.955324074074
xformer,repair,10,10,160455,0,990.0,161445.0
yaw,delay,10,10,0,0,324972.6351851852,324972.6351851852
