run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
14,14,2025,17055000.0,0.0,12343923.10496518,0,7532514,36931437.10496518
14,14,2026,17055000.0,0.0,9499878.280417431,0,3754026,30308904.28041743
15,15,2017,17055000.0,0.0,9187042.475844136,0,4193843,30435885.475844137
15,15,2018,17055000.0,0.0,11838707.179083034,0,3844523,32738230.179083034
15,15,2019,17055000.0,0.0,9730492.094998455,0,5947800,32733292.094998457
15,15,2020,17101726.02739726,0.0,10566899.679374442,0,5628587,33297212.7067717
15,15,2021,17055000.0,0.0,11837787.299817523,0,4586532,33479319.299817525
15,15,2022,17055000.0,0.0,10221433.176929027,0,6431096,33707529.17692903
15,15,2023,17055000.0,0.0,12528775.351204878,0,4323401,33907176.35120488
15,15,2024,17101726.02739726,0.0,8514257.343095088,0,3278176,28894159.370492347
15,15,2025,17055000.0,0.0,15618975.084733013,0,10269140,42943115.08473301
15,15,2026,17055000.0,0.0,9926364.250681045,0,4682952,31664316.250681043
16,16,2017,17055000.0,0.0,8919265.67619702,0,5130867,31105132.676197022
16,16,2018,17055000.0,0.0,6838318.7002688935,0,3070161,26963479.700268894
16,16,2019,17055000.0,0.0,11257650.089033596,0,4983231,33295881.089033596
16,16,2020,17101726.02739726,0.0,13816540.201047722,0,5937908,36856174.22844498
16,16,2021,17055000.0,0.0,8809052.03958854,0,3212254,29076306.03958854
16,16,2022,17055000.0,0.0,17517987.835857887,0,7498578,42071565.83585788
16,16,2023,17055000.0,0.0,16884924.914515283,0,7769530,41709454.91451529
16,16,2024,17101726.02739726,0.0,15178782.772268726,0,5358499,37639007.79966599
16,16,2025,17055000.0,0.0,14790896.9411425,0,5345485,37191381.9411425
16,16,2026,17055000.0,0.0,7703287.755741804,0,3862677,28620964.755741805
17,17,2017,17055000.0,0.0,11637343.103866037,0,5012570,33704913.10386604
17,17,2018,17055000.0,0.0,7757946.993278412,0,2261978,27074924.993278414
17,17,2019,17055000.0,0.0,24432426.25680464,0,11605671,53093097.256804645
17,17,2020,17101726.02739726,0.0,18163791.88832779,0,7571523,42837040.91572505
17,17,2021,17055000.0,0.0,9835658.437596036,0,4963464,31854122.437596038
17,17,2022,17055000.0,0.0,6781744.6908359835,0,3023009,26859753.690835983
17,17,2023,17055000.0,0.0,17555935.188180123,0,10529894,45140829.18818012
17,17,2024,17101726.02739726,0.0,14339799.209909607,0,4784747,36226272.23730686
17,17,2025,17055000.0,0.0,11897774.213671705,0,5838824,34791598.21367171
17,17,2026,17055000.0,0.0,19146514.58877761,0,8575151,44776665.58877761
18,18,2017,17055000.0,0.0,8599063.554223703,0,3531816,29185879.5542237
18,18,2018,17055000.0,0.0,13504202.061814616,0,5439316,35998518.06181461
18,18,2019,17055000.0,0.0,5923295.79174164,0,1963659,24941954.79174164
18,18,2020,17101726.02739726,0.0,9814101.740090715,0,4510049,31425876.767487973
18,18,2021,17055000.0,0.0,14995603.696763774,0,7003902,39054505.696763776
18,18,2022,17055000.0,0.0,11487065.829735627,0,4917283,33459348.82973563
18,18,2023,17055000.0,0.0,7911446.318451019,0,2289730,27256176.318451017
18,18,2024,17101726.02739726,0.0,14426869.07993972,0,8056186,39584781.10733698
18,18,2025,17055000.0,0.0,16673869.521146288,0,6641070,40369939.52114629
18,18,2026,17055000.0,0.0,10997398.08042418,0,6298612,34351010.08042418
19,19,2017,17055000.0,0.0,13487150.355986439,0,5353691,35895841.35598644
19,19,2018,17055000.0,0.0,10346638.058281984,0,5107577,32509215.058281984
19,19,2019,17055000.0,0.0,7793408.687744864,0,4400820,29249228.687744863
19,19,2020,17101726.02739726,0.0,7172228.841784293,0,3404822,27678776.86918155
19,19,2021,17055000.0,0.0,6395605.659956274,0,1880279,25330884.659956273
19,19,2022,17055000.0,0.0,5914628.428179196,0,3716940,26686568.428179197
19,19,2023,17055000.0,0.0,4103135.321616008,0,2587460,23745595.32161601
19,19,2024,17101726.02739726,0.0,12455777.859811457,0,3686537,33244040.887208715
19,19,2025,17055000.0,0.0,13350672.874841727,0,6995364,37401036.87484173
19,19,2026,17055000.0,0.0,15564912.338528937,0,5211265,37831177.33852894
20,20,2017,17055000.0,0.0,6101059.714125225,0,3586171,26742230.714125223
20,20,2018,17055000.0,0.0,6075630.554682461,0,1748329,24878959.55468246
20,20,2019,17055000.0,0.0,15507864.136551516,0,7699004,40261868.136551514
20,20,2020,17101726.02739726,0.0,7840942.803403698,0,4400192,29342860.830800958
20,20,2021,17055000.0,0.0,10270705.673420677,0,7107195,34432900.673420675
20,20,2022,17055000.0,0.0,14363698.049037272,0,7262945,38681643.04903727
20,20,2023,17055000.0,0.0,10780794.136627758,0,5868967,33704761.136627756
20,20,2024,17101726.02739726,0.0,11551255.858552398,0,5050844,33703825.88594966
20,20,2025,17055000.0,0.0,5777058.006368388,0,1530568,24362626.006368387
20,20,2026,17055000.0,0.0,11313986.15618232,0,5648839,34017825.15618232
21,21,2017,17055000.0,0.0,11364563.006414598,0,4812311,33231874.0064146
21,21,2018,17055000.0,0.0,11568163.971235111,0,7346061,35969224.97123511
