run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
7,7,2029,457435.625,1216655.75625,7299.509722222222,7299.514120370371,7299.533564814815
7,7,2030,847023.88125,1121461.55,7299.493981481482,7299.5356481481485,7299.528703703703
7,7,2031,910458.275,910830.7875,7299.50300925926,7299.507407407407,7299.500925925926
7,7,2032,653172.79375,1319089.88125,7319.502314814815,7319.532175925926,7319.530092592593
7,7,2033,1104869.825,716417.3125,7299.528935185185,7299.527083333333,7299.524768518519
7,7,2034,634263.45625,1039826.74375,7299.510185185185,7299.505324074074,7299.510648148148
7,7,2035,588938.71875,1085153.14375,7299.50787037037,7299.539351851852,7299.475925925926
7,7,2036,755156.8875,1069910.11875,7319.5569444444445,7319.499537037037,7319.5048611111115
8,8,2017,1184729.16875,586227.61875,7279.517129629629,7279.497222222222,7279.497222222222
8,8,2018,1220478.4125,453611.9625,7299.496759259259,7299.528703703703,7299.501157407407
8,8,2019,938445.9625,882841.525,7299.550462962963,7299.5155092592595,7299.5263888888885
8,8,2020,480328.8625,1197542.3875,7319.528935185185,7319.518518518518,7319.512268518519
8,8,2021,1336684.6,484604.59375,7299.503240740741,7299.507638888889,7299.480555555556
8,8,2022,673087.5125,1148197.30625,7299.493287037037,7299.517129629629,7299.508333333333
8,8,2023,1056919.5375,764368.9125,7299.497222222222,7299.524768518519,7299.560879629629
8,8,2024,511465.0375,1313602.31875,7319.5363425925925,7319.518981481481,7319.488657407407
8,8,2025,457037.19375,1217055.10625,7299.50625,7299.4951388888885,7299.50300925926
8,8,2026,1060701.2875,760586.7687499999,7299.529861111111,7299.548148148148,7299.496064814814
8,8,2027,1145137.3875,823343.8875,7299.493518518519,7299.549305555555,7299.52037037037
8,8,2028,1076878.53125,600992.80625,7319.509490740741,7319.515972222222,7319.525925925926
8,8,2029,1191662.65,449355.0,7299.551851851852,7299.476388888889,7299.5261574074075
8,8,2030,989324.60625,1012230.70625,7299.541898148148,7299.510185185185,7299.477314814815
8,8,2031,1130367.5625,838116.90625,7299.514120370371,7299.533333333334,7299.516435185185
8,8,2032,889458.125,935608.3125,7319.516435185185,7319.524305555556,7319.51875
8,8,2033,1055506.325,912977.00625,7299.530787037037,7299.499537037037,7299.52337962963
8,8,2034,631512.5,1042578.70625,7299.497685185185,7299.532407407407,7299.528703703703
8,8,2035,1295294.25625,525991.83125,7299.503240740741,7299.521990740741,7299.513657407408
8,8,2036,791099.375,1033966.93125,7319.520138888889,7319.485879629629,7319.5162037037035
9,9,2017,1177465.61875,245190.24375,7279.499074074074,7279.508796296296,7279.516435185185
9,9,2018,916683.8375,904604.4375,7299.517129629629,7299.5361111111115,7299.518981481481
9,9,2019,431801.7125,1239615.93125,7299.508564814815,7299.503240740741,7299.523148148148
9,9,2020,555440.0,1122432.3,7319.539814814815,7319.500694444445,7319.532407407407
9,9,2021,1212657.41875,755826.56875,7299.492824074074,7299.519444444444,7299.522916666667
9,9,2022,833794.23125,987494.56875,7299.478472222222,7299.486574074074,7299.521759259259
9,9,2023,836656.25,984630.45,7299.514120370371,7299.522453703704,7299.530787037037
9,9,2024,925577.225,1046684.8375,7319.521527777778,7319.540740740741,7319.527083333333
9,9,2025,555391.30625,1118698.85,7299.536574074074,7299.523842592593,7299.533101851852
9,9,2026,1136936.8,680534.375,7299.479166666667,7299.472685185186,7299.527546296296
9,9,2027,318953.75,1502334.30625,7299.537037037037,7299.5043981481485,7299.522685185185
9,9,2028,1041843.2875,783224.375,7319.503935185186,7319.50162037037,7319.524537037037
9,9,2029,906582.4,914705.6125,7299.532407407408,7299.4956018518515,7299.5574074074075
9,9,2030,1042079.5375,779208.125,7299.505324074074,7299.491666666667,7299.524768518519
9,9,2031,997311.43125,971172.99375,7299.531018518518,7299.490277777778,7299.500231481481
9,9,2032,760146.29375,1064920.275,7319.512731481482,7319.537268518518,7319.522916666667
9,9,2033,920529.65625,900758.75,7299.497222222222,7299.509953703704,7299.517824074074
9,9,2034,1311436.325,362656.01875,7299.540972222222,7299.504166666667,7299.5155092592595
9,9,2035,994305.0,826982.96875,7299.484027777778,7299.4956018518515,7299.535185185186
9,9,2036,1147450.14375,677616.95,7319.509490740741,7319.5,7319.525231481482
10,10,2017,954045.30625,586231.25,7279.509490740741,7279.500694444445,7279.518981481481
10,10,2018,1080737.89375,593355.0625,7299.509490740741,7299.518981481481,7299.5261574074075
10,10,2019,1081564.76875,592526.91875,7299.53125,7299.577314814815,7299.499768518519
10,10,2020,885599.375,939469.73125,7319.509722222222,7319.5474537037035,7319.531018518519
10,10,2021,645525.5375,1028565.1875,7299.50162037037,7299.502777777778,7299.518287037037
10,10,2022,588938.98125,1085153.23125,7299.5,7299.531944444445,7299.490972222222
10,10,2023,1326210.4125,495078.125,7299.52037037037,7299.486342592592,7299.517129629629
10,10,2024,1349396.8875,327537.5,7319.502777777778,7319.516898148148,7319.5356481481485
10,10,2025,454123.4875,1367163.60625,7299.528472222222,7299.500231481481,7299.506018518518
10,10,2026,1176784.0375,644502.8375,7299.5361111111115,7299.549537037037,7299.525
10,10,2027,495078.125,1326209.1,7299.528009259259,7299.515972222222,7299.530324074074
10,10,2028,923757.05,901310.0,7319.519212962963,7319.530787037037,7319.510648148148
10,10,2029,968168.75,853118.65,7299.525462962963,7299.484722222222,7299.47962962963
10,10,2030,1217262.71875,751220.4375,7299.550925925926,7299.485879629629,7299.53912037037
10,10,2031,634265.425,1039827.1375,7299.537037037037,7299.513425925926,7299.512037037037
10,10,2032,321237.5,1356633.4875,7319.509722222222,7319.493518518519,7319.514583333334
10,10,2033,1348415.15625,472870.625,7299.562037037037,7299.506018518518,7299.514814814815
10,10,2034,1008681.11875,812605.66875,7299.515972222222,7299.521296296296,7299.518055555555
10,10,2035,393604.76875,1280487.3125,7299.518055555555,7299.551388888889,7299.528703703703
10,10,2036,1125323.31875,846941.10625,7319.501851851852,7319.52037037037,7319.492592592593
11,11,2017,1205405.33125,604458.68125,7279.524305555556,7279.540972222222,7279.532870370371
11,11,2018,1087998.4,880485.85,7299.49212962963,7299.521296296296,7299.553009259259
11,11,2019,1013287.1625,803909.56875,7299.4849537037035,7299.540972222222,7299.506944444444
11,11,2020,393093.6375,1284779.0125,7319.5162037037035,7319.512037037037,7319.480092592593
11,11,2021,1428149.225,393140.3625,7299.521296296296,7299.527777777777,7299.5043981481485
11,11,2022,1183317.00625,785165.3624999999,7299.522685185185,7299.513657407408,7299.500462962963
11,11,2023,767190.56875,1054097.1375,7299.5375,7299.518287037037,7299.521296296296
11,11,2024,335562.5625,1342309.60625,7319.503703703704,7319.493287037037,7319.490046296296
11,11,2025,1264347.3,556940.75625,7299.525925925926,7299.457638888889,7299.527777777777
11,11,2026,469681.25,1351606.80625,7299.516666666666,7299.509953703704,7299.5256944444445
11,11,2027,908725.1625,912562.9375,7299.503703703704,7299.50787037037,7299.521527777778
11,11,2028,1367796.66875,604464.16875,7319.515277777778,7319.519212962963,7319.5155092592595
11,11,2029,472122.5,1349164.76875,7299.5375,7299.502777777778,7299.491666666667
11,11,2030,1370467.2125,450820.625,7299.515972222222,7299.488425925926,7299.501620370371
11,11,2031,1017265.74375,656826.20625,7299.508101851852,7299.5125,7299.528009259259
11,11,2032,1073015.84375,604855.625,7319.535416666667,7319.534027777778,7319.530092592592
11,11,2033,839220.48125,982069.0625,7299.518981481481,7299.541666666667,7299.538657407407
11,11,2034,631746.95625,1039827.225,7299.5361111111115,7299.524074074074,7299.509953703704
11,11,2035,610800.875,1210486.525,7299.503472222223,7299.561111111111,7299.52037037037
11,11,2036,1085314.81875,886950.7,7319.491203703704,7319.53587962963,7319.500462962963
12,12,2017,1191896.95,593471.2625,7279.485879629629,7279.527777777777,7279.529398148148
12,12,2018,1091920.21875,582170.85625,7299.525925925926,7299.4956018518515,7299.494212962963
12,12,2019,1046123.6375,627968.75,7299.486574074074,7299.496527777777,7299.518287037037
12,12,2020,918283.6625,1053979.75625,7319.542592592593,7319.53912037037,7319.521759259259
12,12,2021,1239615.7125,434475.975,7299.524305555556,7299.4743055555555,7299.492592592593
12,12,2022,884496.875,936788.95,7299.503472222223,7299.5150462962965,7299.541435185185
12,12,2023,743757.0625,930334.49375,7299.519675925926,7299.515972222222,7299.5048611111115
12,12,2024,887961.5,1084302.75,7319.5155092592595,7319.534027777778,7319.527546296296
12,12,2025,634264.8125,1039827.79375,7299.543981481482,7299.521064814815,7299.50462962963
12,12,2026,743801.775,930289.16875,7299.566435185186,7299.501620370371,7299.525
12,12,2027,1232966.25625,574383.6625,7299.496759259259,7299.5,7299.513657407408
12,12,2028,875448.51875,1110751.59375,7319.5150462962965,7319.513657407408,7319.517361111111
12,12,2029,594145.66875,1227141.81875,7299.5157407407405,7299.488657407407,7299.53125
12,12,2030,837134.5,984155.0,7299.544675925926,7299.506712962963,7299.510416666667
12,12,2031,1002070.625,819217.43125,7299.508796296296,7299.503935185186,7299.506481481481
12,12,2032,558231.90625,1119639.475,7319.4956018518515,7319.510416666667,7319.500925925926
12,12,2033,826551.94375,994461.75625,7299.5055555555555,7299.5050925925925,7299.517592592592
12,12,2034,1167993.725,506098.09375,7299.521759259259,7299.508796296296,7299.50462962963
12,12,2035,469279.05624999997,1333935.56875,7299.4951388888885,7299.491203703704,7299.529629629629
12,12,2036,963219.6375,1027116.64375,7319.521064814815,7319.504166666667,7319.531018518519
13,13,2017,1256744.46875,259264.575,7279.541435185185,7279.521296296296,7279.539814814815
13,13,2018,597909.74375,1223377.21875,7299.494212962963,7299.518055555555,7299.5162037037035
13,13,2019,616353.125,1057738.69375,7299.542592592593,7299.542824074074,7299.53425925926
13,13,2020,1140718.41875,680810.0,7319.501388888889,7319.48912037037,7319.5
13,13,2021,880910.20625,793182.61875,7299.515972222222,7299.5125,7299.521990740741
13,13,2022,609697.83125,1211588.43125,7299.496759259259,7299.523842592593,7299.492361111111
13,13,2023,600913.75,1054518.125,7299.562731481482,7299.513194444445,7299.525
13,13,2024,1122569.475,868354.2375,7319.497222222222,7319.519675925926,7319.501157407407
13,13,2025,705975.15,1262509.40625,7299.479861111111,7299.483333333334,7299.522916666667
13,13,2026,1020146.0875,948336.85,7299.478703703704,7299.508564814815,7299.50462962963
13,13,2027,1061302.89375,759985.90625,7299.500925925926,7299.516666666666,7299.513194444445
13,13,2028,813271.4812500001,1011797.49375,7319.505324074074,7319.507638888889,7319.509259259259
13,13,2029,619026.81875,1055064.51875,7299.527777777777,7299.525,7299.531712962963
13,13,2030,826982.96875,994305.175,7299.503935185186,7299.496064814814,7299.535185185186
13,13,2031,1073574.4875,600517.68125,7299.5125,7299.544675925926,7299.538888888889
13,13,2032,841700.775,1130564.56875,7319.487962962963,7319.517361111111,7319.494212962963
13,13,2033,1051722.5,769566.2125,7299.531944444445,7299.49699074074,7299.503935185186
13,13,2034,721637.54375,952453.35625,7299.511805555556,7299.520138888889,7299.529166666666
13,13,2035,434401.25,1239691.44375,7299.522222222222,7299.550231481481,7299.540277777778
13,13,2036,506378.75,1171494.03125,7319.5668981481485,7319.5263888888885,7319.53912037037
14,14,2017,1276564.225,442076.96875,7279.5150462962965,7279.529166666666,7279.543518518519
14,14,2018,817477.25625,1003812.025,7299.507638888889,7299.521759259259,7299.517592592592
14,14,2019,1049765.0125,771521.775,7299.530787037037,7299.491898148148,7299.499305555555
14,14,2020,997223.3,680648.3,7319.50787037037,7319.499074074074,7319.5050925925925
14,14,2021,722196.49375,1098817.075,7299.518981481481,7299.552777777778,7299.503935185186
14,14,2022,1009249.7125,812038.65,7299.535416666667,7299.506712962963,7299.5356481481485
14,14,2023,511300.625,1309986.775,7299.519675925926,7299.5157407407405,7299.506944444444
14,14,2024,457549.2,1220322.61875,7319.496064814814,7319.500231481481,7319.527546296296
14,14,2025,1326209.40625,495078.125,7299.5268518518515,7299.509490740741,7299.531018518518
14,14,2026,1098847.59375,575245.625,7299.5048611111115,7299.493287037037,7299.5256944444445
14,14,2027,1034323.275,934160.58125,7299.519444444444,7299.502546296297,7299.491203703704
14,14,2028,1281252.475,691012.3,7319.496527777777,7319.544907407408,7319.540972222222
14,14,2029,662102.325,1159183.89375,7299.508333333333,7299.523842592593,7299.515277777778
14,14,2030,950970.20625,870317.10625,7299.521990740741,7299.475694444444,7299.511342592593
14,14,2031,1167829.575,506260.625,7299.539583333333,7299.538657407407,7299.504166666667
14,14,2032,881066.875,796804.94375,7319.514351851852,7319.531481481482,7319.544212962963
14,14,2033,1100678.33125,834455.075,7299.523148148148,7299.538425925926,7299.504166666667
14,14,2034,856827.64375,1145005.7,7299.501620370371,7299.5263888888885,7299.493055555556
14,14,2035,1010216.35,811070.525,7299.506944444444,7299.525,7299.4951388888885
14,14,2036,509568.125,1168303.43125,7319.518055555555,7319.551388888889,7319.512731481482
15,15,2017,1189508.76875,593471.56875,7279.518287037037,7279.5125,7279.503703703704
15,15,2018,1216541.39375,457550.29375,7299.510648148148,7299.552777777778,7299.540740740741
15,15,2019,730020.48125,1091267.18125,7299.513194444445,7299.488888888889,7299.5043981481485
15,15,2020,890879.275,1081383.88125,7319.477314814815,7319.530324074074,7319.49699074074
15,15,2021,921040.74375,900246.875,7299.522222222222,7299.50625,7299.52337962963
15,15,2022,1194689.75625,626597.25,7299.543981481482,7299.533333333334,7299.524074074074
15,15,2023,858840.625,1109643.275,7299.500231481481,7299.502314814815,7299.538425925926
15,15,2024,916630.48125,908436.875,7319.533564814815,7319.528703703703,7319.4842592592595
15,15,2025,578584.625,1242703.65,7299.522453703704,7299.503703703704,7299.5263888888885
15,15,2026,910733.1125,910555.8625,7299.549768518518,7299.524074074074,7299.530324074074
15,15,2027,1077788.4,596303.76875,7299.507407407407,7299.516666666666,7299.527777777777
15,15,2028,960376.80625,1011887.3562500001,7319.503240740741,7319.517361111111,7319.52824074074
15,15,2029,881870.69375,939417.45,7299.518055555555,7299.508796296296,7299.519444444444
15,15,2030,445736.0,1228354.68125,7299.515972222222,7299.523148148148,7299.51087962963
15,15,2031,593633.75,1080456.40625,7299.5256944444445,7299.5361111111115,7299.512962962963
15,15,2032,1136785.3375,688282.7625,7319.5256944444445,7319.5150462962965,7319.509259259259
15,15,2033,605209.65,1216078.58125,7299.506018518518,7299.517129629629,7299.508564814815
