run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
4,4,2025,1197051.55625,477041.4,974963.157,7299.437731481481,7299.451388888889,7299.449768518519
4,4,2026,888772.5,638124.13125,0.0,7299.443749999999,7299.444907407407,7299.454398148148
4,4,2027,1310372.89375,216523.125,0.0,7299.445138888888,7299.464814814814,7299.456018518518
4,4,2028,1219298.51875,458574.0875,973510.356,7319.449305555556,7319.475231481481,7319.4638888888885
4,4,2029,1390540.175,283550.85625,0.0,7299.465972222222,7299.443981481481,7299.465972222222
4,4,2030,1285475.625,241420.2625,0.0,7299.441666666667,7299.475694444444,7299.428472222222
4,4,2031,1098102.3125,428793.75,0.0,7299.43125,7299.427546296296,7299.460648148148
4,4,2032,1353050.40625,324820.625,0.0,7319.469675925926,7319.464814814814,7319.444675925925
4,4,2033,1295840.19375,378252.5,0.0,7299.443749999999,7299.448379629629,7299.455555555555
4,4,2034,1379700.0,0.0,0.0,7299.4625,7299.44537037037,7299.464814814814
4,4,2035,992577.88125,828710.83125,1712380.341,7299.4842592592595,7299.448611111111,7299.482407407408
4,4,2036,744470.275,933401.4125,0.0,7319.431712962963,7319.465972222222,7319.443981481481
4,4,2037,1525553.025,1342.8624999999993,0.0,7299.456944444444,7299.448611111111,7299.465277777777
4,4,2038,1254063.45,420029.375,0.0,7299.503472222222,7299.46875,7299.465509259259
4,4,2039,1219535.6875,454557.00625,744125.235,7299.442361111111,7299.460185185185,7299.478240740741
4,4,2040,1147518.1125,530353.225,0.0,7319.438888888889,7319.445833333333,7319.429166666667
4,4,2041,1121805.75625,552285.84375,0.0,7299.451851851852,7299.441435185185,7299.458333333333
4,4,2042,1291429.8875,382662.5,840454.923,7299.40787037037,7299.4537037037035,7299.451388888889
4,4,2043,1246113.6375,427979.1,0.0,7299.452314814815,7299.458796296296,7299.468287037037
4,4,2044,1189799.95,488069.375,0.0,7319.443518518518,7319.423148148148,7319.422685185185
4,4,2045,1299937.775,374153.3875,0.0,7299.4636574074075,7299.44837962963,7299.426388888889
4,4,2046,1288795.2625,385296.6,0.0,7299.43449074074,7299.461342592593,7299.465277777777
5,5,2017,1270526.61875,0.0,0.0,7279.43912037037,7279.462268518519,7279.431712962963
5,5,2018,1152635.59375,521454.78125,0.0,7299.466203703703,7299.469675925926,7299.423379629629
5,5,2019,1344780.95625,329309.375,0.0,7299.456712962963,7299.425231481481,7299.427546296296
5,5,2020,1212010.075,465861.875,0.0,7319.443981481481,7319.471064814815,7319.423148148148
5,5,2021,1379700.0,0.0,0.0,7299.445833333333,7299.436805555555,7299.450694444445
5,5,2022,782349.41875,1038937.80625,0.0,7299.439814814815,7299.451388888889,7299.47037037037
5,5,2023,1038960.23125,487935.0,0.0,7299.433564814814,7299.426851851852,7299.469444444444
5,5,2024,1371443.25625,306427.73125,0.0,7319.445601851851,7319.45,7319.446527777777
5,5,2025,824236.875,665804.275,0.0,7299.439814814815,7299.43912037037,7299.454861111111
5,5,2026,1234931.3125,476016.20625,0.0,7299.446990740741,7299.47037037037,7299.446990740741
5,5,2027,1143736.66875,525789.35625,1671936.084,7299.487037037037,7299.4625,7299.424074074074
5,5,2028,981552.1375,549123.75,63503.99999999999,7319.470833333333,7319.472453703704,7319.450231481482
5,5,2029,1204571.65625,461372.11875,0.0,7299.4638888888885,7299.440972222222,7299.44837962963
5,5,2030,964333.125,562562.45625,0.0,7299.416666666667,7299.473611111111,7299.458564814815
5,5,2031,1381715.58125,145180.04375,801327.345,7299.4525462962965,7299.470833333333,7299.425925925926
5,5,2032,1249340.68125,428529.825,804010.83,7319.43449074074,7319.4324074074075,7319.4224537037035
5,5,2033,1326118.69375,347973.125,966386.2949999999,7299.492592592593,7299.431481481482,7299.474768518518
5,5,2034,1149592.5,377303.3875,0.0,7299.452314814815,7299.43449074074,7299.429166666667
5,5,2035,1155111.8,518979.1875,776112.288,7299.453472222222,7299.43912037037,7299.472222222222
5,5,2036,1129602.75,516065.0,0.0,7319.435879629629,7319.4118055555555,7319.4432870370365
5,5,2037,1559101.96875,0.0,0.0,7299.426157407407,7299.454629629629,7299.459953703704
5,5,2038,1230560.1625,443531.4375,0.0,7299.45625,7299.4217592592595,7299.418055555556
5,5,2039,1427785.075,246306.875,782843.7119999999,7299.455787037037,7299.457175925926,7299.451620370371
5,5,2040,1043752.5,486923.08125,0.0,7319.440277777778,7319.450925925926,7319.452777777778
5,5,2041,1254511.64375,566776.36875,731688.888,7299.448148148148,7299.45625,7299.418287037037
5,5,2042,918551.875,902734.95625,0.0,7299.481481481482,7299.441898148148,7299.4319444444445
5,5,2043,1026399.78125,500495.625,0.0,7299.4738425925925,7299.441435185185,7299.427314814815
5,5,2044,1344073.825,333798.125,0.0,7319.446296296296,7319.445833333333,7319.443981481481
5,5,2045,1245561.64375,428530.35,0.0,7299.458796296296,7299.440509259259,7299.44837962963
5,5,2046,1291429.58125,382662.5,0.0,7299.430787037037,7299.451157407408,7299.459027777778
6,6,2017,1509909.25,0.0,0.0,7279.457175925926,7279.446759259259,7279.472222222222
6,6,2018,1152751.05,521341.25,0.0,7299.423842592592,7299.478935185185,7299.457638888889
6,6,2019,1387149.2875,286941.875,0.0,7299.472453703704,7299.455092592592,7299.423148148148
